site,station_nm,lat,lon,state,reason,wtemp_cov,flow_cov,wtemp_cov_test,flow_cov_test
06838700,REPUBLICAN RIVER AB MED C AT CAMBRIDGE NE,40.33278417,-100.0726318,NE,no NWIS WTEMP+FLOW,,,,
09416000,"MUDDY RV NR MOAPA, NV",36.7110817,-114.6952715,NV,no NWIS WTEMP+FLOW,,,,
05341770,"ST. CROIX RIVER AT AFTON, MN",44.8999809,-92.7793654,MN,no NWIS WTEMP+FLOW,,,,
01608070,"SOUTH BRANCH POTOMAC RIVER NEAR MOOREFIELD, WV",39.10391667,-78.9593056,WV,no NWIS WTEMP+FLOW,,,,
04087070,"LITTLE MENOMONEE RIVER AT MILWAUKEE, WI",43.1236111,-88.0436111,WI,low full-period coverage,0.089,1.0,0.0,1.0
14306080,"BEAVER CREEK BLW S BEAVER CREEK NR SEAL ROCK, OR",44.51027778,-124.0519444,OR,no NWIS WTEMP+FLOW,,,,
12114500,"CEDAR RIVER BELOW BEAR CREEK NEAR CEDAR FALLS, WA",47.34202406,-121.5489688,WA,low full-period coverage,0.151,1.0,1.0,1.0
01095434,"GATES BROOK NEAR WEST BOYLSTON, MA",42.36453675,-71.775349,MA,low full-period coverage,0.535,0.617,0.992,1.0
295524095072701,"SJRA E Industrial Canal nr Crosby, TX",29.92369393,-95.1242915,TX,no NWIS WTEMP+FLOW,,,,
10136500,"WEBER RIVER AT GATEWAY, UT",41.1368878,-111.8324384,UT,no NWIS WTEMP+FLOW,,,,
04087213,"ROOT RIVER AT LAYTON AVENUE AT GREENFIELD, WI",42.95888889,-88.04,WI,no NWIS WTEMP+FLOW,,,,
11257500,FRESNO R NR KNOWLES CA,37.2371691,-119.7748763,CA,no NWIS WTEMP+FLOW,,,,
03285335,MOCKS BRANCH AT HIGHWAY 1896,37.70507677,-84.8030053,KY,no NWIS WTEMP+FLOW,,,,
02277100,"ST LUCIE RIVER AT SPEEDY POINT, STUART FL",27.2048,-80.2587833,FL,no NWIS WTEMP+FLOW,,,,
01636242,"CROOKED RUN BELOW HWY 340 AT RIVERTON, VA",38.9551101,-78.1972225,VA,low full-period coverage,0.172,0.255,0.0,0.0
02110725,"AIW AT HIGHWAY 544 AT SOCASTEE, SC",33.68694444,-79.005,SC,no NWIS WTEMP+FLOW,,,,
0146700140,Budd Run at Perberton NJ,39.97627778,-74.6810833,NJ,no NWIS WTEMP+FLOW,,,,
07316000,"Red River near Gainesville, TX",33.7278833,-97.1600129,OK,low full-period coverage,0.248,1.0,0.0,1.0
253648081075800,"WILDERNESS WATERWAY NR ONION KEY, FL",25.61333333,-81.1327778,FL,no NWIS WTEMP+FLOW,,,,
452718122474700,"FANNO CREEK AT GREENWAY PARK, NEAR SW PEARSON CT",45.4551222,-122.7963056,OR,no NWIS WTEMP+FLOW,,,,
01368820,Double Kill at Wawayanda NJ,41.18694444,-74.42,NJ,no NWIS WTEMP+FLOW,,,,
12488500,"AMERICAN RIVER NEAR NILE, WA",46.97761606,-121.168696,WA,low full-period coverage,0.062,1.0,0.0,1.0
285531082412600,CRYSTAL RV AT MOUTH NR SHELL ISL NR CRYSTAL RV FL,28.92527778,-82.69063889,FL,no NWIS WTEMP+FLOW,,,,
11517000,SHASTA R NR  MONTAGUE CA,41.708993,-122.538053,CA,no NWIS WTEMP+FLOW,,,,
412320088154101,"KANKAKEE R AT INFLOW OF POWER PLANT NR LORENZO, IL",41.38877778,-88.2615833,IL,no NWIS WTEMP+FLOW,,,,
02247508,"ELEVENTH ST CANAL NR HOLLY HILL, FL",29.21803653,-81.1086687,FL,no NWIS WTEMP+FLOW,,,,
05431016,"JACKSON CREEK AT MOUND ROAD NEAR ELKHORN, WI",42.6408333,-88.5608333,WI,low full-period coverage,0.25,0.783,0.0,1.0
10336640,MEEKS C A MEEKS BAY CA,39.0357409,-120.1257429,CA,no NWIS WTEMP+FLOW,,,,
02246300,"ORTEGA RIVER AT JACKSONVILLE, FL",30.2474616,-81.7967668,FL,no NWIS WTEMP+FLOW,,,,
06461500,"Niobrara River near Sparks, Nebr.",42.90207778,-100.36252778,NE,low full-period coverage,0.12,1.0,0.287,1.0
09085160,COLORADO R BLW SOUTH CANYON CR NR GLENWOOD SPGS CO,39.56527778,-107.4172222,CO,no NWIS WTEMP+FLOW,,,,
14211805,"WILLAMETTE R AB ST JOHNS BR AT PORTLAND,OREG.",45.58261686,-122.7603766,OR,no NWIS WTEMP+FLOW,,,,
01480890,"Valley Creek near Altor, PA",39.98233,-75.6643824,PA,no NWIS WTEMP+FLOW,,,,
04057801,"M BR ESCANABA R AT US HWY 41 NR HUMBOLDT, MI",46.49326948,-87.8679127,MI,no NWIS WTEMP+FLOW,,,,
443056122221700,"MIDDLE SANTIAM RIVER LOWER GAGE, NR CASCADIA, OR",44.5154611,-122.3714889,OR,no NWIS WTEMP+FLOW,,,,
06330000,"MISSOURI RIVER NEAR WILLISTON, ND",48.108056,-103.714167,ND,no NWIS WTEMP+FLOW,,,,
05409890,"NEDERLO CREEK NEAR GAYS MILLS, WI",43.36193387,-90.8790177,WI,no NWIS WTEMP+FLOW,,,,
02059485,"GOOSE CREEK AT RT 747 NEAR BUNKER HILL, VA",37.26638889,-79.5877778,VA,low full-period coverage,0.336,0.503,0.0,0.0
01467688,WB Schuylkill River ab Pine Knot Disch at Duncott,40.70422839,-76.2493078,PA,low full-period coverage,0.142,0.308,0.0,0.0
11449010,HIGHLAND C BL HIGHLAND CREEK DAM CA,38.94823234,-122.90194,CA,no NWIS WTEMP+FLOW,,,,
07381150,"Bayou Lafourche at Lockport, LA",29.64705556,-90.5367778,LA,no NWIS WTEMP+FLOW,,,,
11075620,SANTA ANA R SPRD DIV BL IMPERIAL HWY NR ANA CA,33.85640444,-117.8008893,CA,no NWIS WTEMP+FLOW,,,,
08117300,"Brazos Rv at GIWW Flood Gates nr Freeport, TX",28.8980278,-95.3816078,TX,no NWIS WTEMP+FLOW,,,,
05338955,"WOOD RIVER @ NORTH WILLIAMS ROAD NR GRANTSBURG, WI",45.78522979,-92.6313137,WI,no NWIS WTEMP+FLOW,,,,
08290000,"RIO CHAMA NEAR CHAMITA, NM",36.07355556,-106.1116944,NM,low full-period coverage,0.066,0.985,0.0,0.899
0422016550,OAK ORCHARD CREEK NEAR KENYONVILLE NY,43.301,-78.3104444,NY,low full-period coverage,0.032,0.558,0.242,1.0
01585230,"MOORES RUN AT RADECKE AVE AT BALTIMORE, MD",39.330083,-76.534889,MD,low full-period coverage,0.346,1.0,0.989,1.0
07126480,"BENT CANYON CREEK AT MOUTH NEAR TIMPAS, CO",37.589167,-103.647778,CO,no NWIS WTEMP+FLOW,,,,
06077500,Smith River near Eden MT,47.18929167,-111.3862389,MT,low full-period coverage,0.263,0.767,0.0,0.555
06893150,"Blue River at Blue Ridge Blvd Ext in KC, MO",38.88941667,-94.5806667,MO,low full-period coverage,0.128,0.954,0.0,1.0
364700114080301,"VIRGIN RV NR BUNKERVILLE, NV",36.7833611,-114.1340806,NV,no NWIS WTEMP+FLOW,,,,
01168250,"COLD RIVER AT FLORIDA, MA",42.66669444,-73.0301667,MA,low full-period coverage,0.322,0.407,0.992,1.0
03065400,"BLACKWATER RIVER NEAR DAVIS, WV",39.14010775,-79.4197715,WV,no NWIS WTEMP+FLOW,,,,
14187500,"SOUTH SANTIAM RIVER AT WATERLOO, OR",44.4984564,-122.8234214,OR,low full-period coverage,0.083,0.974,0.624,1.0
06480000,"BIG SIOUX RIVER NEAR BROOKINGS, SD",44.180278,-96.749167,SD,no NWIS WTEMP+FLOW,,,,
445009122212100,"LITTLE N SANTIAM RIVER BLW EVANS CR AT ELKHORN, OR",44.8356972,-122.3559333,OR,no NWIS WTEMP+FLOW,,,,
07124000,"ARKANSAS RIVER AT LAS ANIMAS, CO.",38.080833,-103.219167,CO,no NWIS WTEMP+FLOW,,,,
11469000,MATTOLE R NR PETROLIA CA,40.31316145,-124.2833536,CA,no NWIS WTEMP+FLOW,,,,
04174500,"HURON RIVER AT ANN ARBOR, MI",42.28695372,-83.73377357,MI,low full-period coverage,0.167,1.0,0.0,1.0
03292550,"S FK BEARGRASS CREEK AT E OAK ST AT LOUISVILLE, KY",38.233683,-85.729622,KY,low full-period coverage,0.196,0.59,0.0,0.0
09359020,"ANIMAS RIVER BELOW SILVERTON, CO",37.788333,-107.668222,CO,low full-period coverage,0.209,1.0,0.607,1.0
03434870,"CUMBERLAND RIVER AT RIVER MILE 142.9, TN",36.3147222,-87.2161111,TN,no NWIS WTEMP+FLOW,,,,
10168000,LITTLE COTTONWOOD CREEK @ JORDAN RIVER NR SLC,40.66430556,-111.898861,UT,no NWIS WTEMP+FLOW,,,,
021474095,"GREAT FALLS RESERVOIR TAILRACE BL GREAT FALLS, SC",34.55801667,-80.8935,SC,no NWIS WTEMP+FLOW,,,,
040857005,"OTTER CREEK AT WILLOW ROAD NEAR PLYMOUTH, WI",43.78888889,-87.92138889,WI,no NWIS WTEMP+FLOW,,,,
393040105340400,"DEER CREEK NR. BAILEY, CO.",39.5110994,-105.5683346,CO,no NWIS WTEMP+FLOW,,,,
03140900,South Fork above Senecaville Lake OH,39.85277778,-81.3286111,OH,no NWIS WTEMP+FLOW,,,,
09258980,"MUDDY CREEK BELOW YOUNG DRAW, NEAR BAGGS, WY",41.06814337,-107.6316359,WY,low blind-test-period coverage,0.612,1.0,0.49,1.0
11491450,"IRVING CREEK NEAR LENZ, OR",42.95166667,-121.4590556,OR,no NWIS WTEMP+FLOW,,,,
05085900,"SNAKE RIVER ABOVE ALVARADO, MN",48.17413998,-96.9989784,MN,no NWIS WTEMP+FLOW,,,,
08154050,"Cow Ck nr Cow Ck Rd nr Lago Vista, TX",30.53448333,-98.0471,TX,no NWIS WTEMP+FLOW,,,,
05471050,"South Skunk River at Colfax, IA",41.68180556,-93.2468333,IA,no NWIS WTEMP+FLOW,,,,
09244460,"WATERING TROUGH GULCH NEAR HAYDEN, CO.",40.38247595,-107.2808909,CO,no NWIS WTEMP+FLOW,,,,
14209700,"FISH CREEK NEAR THREE LYNX, OR",45.148278,-122.154472,OR,no NWIS WTEMP+FLOW,,,,
11382000,THOMES C A PASKENTA CA,39.88765496,-122.5291655,CA,no NWIS WTEMP+FLOW,,,,
254016080170201,"SNAPPER CRK CANAL UPSTREAM OF S-22 AT MIAMI, FL",25.671,-80.2839,FL,no NWIS WTEMP+FLOW,,,,
021765795,"COLLETON RIVER AT BLUFFTON, SC",32.2878722,-80.813975,SC,no NWIS WTEMP+FLOW,,,,
13135500,BIG WOOD RIVER NR KETCHUM ID,43.78626389,-114.4250556,ID,low full-period coverage,0.024,0.647,0.0,1.0
02047500,"BLACKWATER RIVER NEAR DENDRON, VA",37.0251499,-76.8746824,VA,low full-period coverage,0.107,1.0,0.0,1.0
13336800,WARM SPRING CREEK NR POWELL RANGER STATION ID,46.4722222,-114.886111,ID,no NWIS WTEMP+FLOW,,,,
14162050,"NF QUARTZ CREEK NEAR BLUE RIVER, OR",44.1845,-122.3148056,OR,no NWIS WTEMP+FLOW,,,,
09271400,"ASHLEY CREEK NEAR NAPLES, UT",40.43357206,-109.4662456,UT,no NWIS WTEMP+FLOW,,,,
06894650,"Missouri River at Napoleon, MO",39.1336111,-94.0638889,MO,no NWIS WTEMP+FLOW,,,,
460230111253101,Missouri River at Clarkston,46.04162286,-111.4262148,MT,no NWIS WTEMP+FLOW,,,,
10249900,"CHIATOVICH CK NR DYER, NV",37.831975,-118.200461,NV,no NWIS WTEMP+FLOW,,,,
02111000,"YADKIN RIVER AT PATTERSON, NC",35.9908333,-81.5583333,NC,low full-period coverage,0.535,1.0,0.937,1.0
01573816,"Swift Run at Brickcrafter Rd nr New Oxford, PA",39.87805556,-77.10077778,PA,no NWIS WTEMP+FLOW,,,,
12310100,KOOTENAI RIVER  TRIBAL HATCHERY NR BONNERS FERRY,48.70527778,-116.3697222,ID,low full-period coverage,0.083,1.0,0.0,1.0
13032000,BEAR CREEK AB RESERVOIR NR IRWIN ID,43.2832518,-111.2221652,ID,no NWIS WTEMP+FLOW,,,,
02480212,"PASCAGOULA RIVER AT MI 1 AT PASCAGOULA, MS",30.36777778,-88.5630556,MS,no NWIS WTEMP+FLOW,,,,
04195600,Portage River at Railroad Bridge at Woodville OH,41.449496,-83.3579821,OH,no NWIS WTEMP+FLOW,,,,
06308500,"Tongue River at Miles City, MT",46.3845944,-105.8455222,MT,low full-period coverage,0.005,1.0,0.04,1.0
01576980,"Susquehanna River at Holtwood Dam at Holtwood, PA",39.82788027,-76.33329279,PA,no NWIS WTEMP+FLOW,,,,
385446094430700,"INDIAN C AT 119TH ST, OVERLAND PARK, KS",38.91277778,-94.7186111,KS,low full-period coverage,0.139,0.139,0.0,0.0
14150300,"FALL CREEK NEAR LOWELL, OR",43.97068174,-122.638674,OR,no NWIS WTEMP+FLOW,,,,
01449360,"Pohopoco Creek at Kresgeville, PA",40.8975919,-75.5024077,PA,low full-period coverage,0.214,1.0,0.975,1.0
02301300,SOUTH PRONG ALAFIA RIVER NEAR LITHIA FL,27.79669525,-82.1175877,FL,no NWIS WTEMP+FLOW,,,,
455657111283501,Missouri River nr Trident,45.9491781,-111.477328,MT,no NWIS WTEMP+FLOW,,,,
09406100,"VIRGIN RIVER AB LA VERKIN CREEK NR LA VERKIN, UT",37.1969272,-113.285226,UT,low full-period coverage,0.496,1.0,0.0,1.0
01473500,"Schuylkill River at Norristown, PA",40.11555556,-75.3561111,PA,low full-period coverage,0.46,1.0,0.765,1.0
462023120075200,"DR 2 AT YAKIMA VALLEY HIGHWAY NEAR GRANGER, WA",46.33947179,-120.1321426,WA,no NWIS WTEMP+FLOW,,,,
252654080220201,"FLORIDA CITY CANAL NR SW 117TH AVE IN HOMESTEAD,FL",25.4484,-80.3673,FL,no NWIS WTEMP+FLOW,,,,
11458433,SONOMA CREEK A KENWOOD CA,38.4188004,-122.5627606,CA,low full-period coverage,0.206,0.817,0.688,1.0
13337099,CLEAR CK AT KOOSKIA NATIONAL FISH HATCHERY,46.13005278,-115.9481306,ID,low full-period coverage,0.258,0.282,0.941,1.0
11180960,CULL C AB CULL C RES NR CASTRO VALLEY CA,37.7176715,-122.0543673,CA,no NWIS WTEMP+FLOW,,,,
03302030,"POND CREEK AT PENDLETON ROAD NEAR LOUISVILLE, KY",38.05423677,-85.8716296,KY,low full-period coverage,0.531,1.0,0.974,1.0
04085395,"SOUTH BRANCH MANITOWOC RIVER AT HAYTON, WI",44.02471398,-88.1181548,WI,no NWIS WTEMP+FLOW,,,,
06418800,"RAPID CREEK ABOVE WRF NEAR RAPID CITY,  SD",44.026806,-103.101111,SD,low full-period coverage,0.034,0.292,0.254,1.0
09371400,"HARTMAN DRAW AT CORTEZ, CO.",37.3238828,-108.615094,CO,no NWIS WTEMP+FLOW,,,,
02301718,"ALAFIA RIVER AT US 301 AT RIVERVIEW, FL",27.86934167,-82.3264528,FL,low full-period coverage,0.296,0.358,0.99,0.977
02352790,"FLINT RIVER PUTNEY INTAKE NEAR PUTNEY, GA",31.44434377,-84.137684,GA,no NWIS WTEMP+FLOW,,,,
11206500,MF KAWEAH R NR POTWISHA CAMP(RIVER ONLY) CA,36.51300095,-118.7917648,CA,no NWIS WTEMP+FLOW,,,,
12100500,"WHITE RIVER NEAR SUMNER, WA",47.2501008,-122.2437309,WA,no NWIS WTEMP+FLOW,,,,
09069000,"EAGLE RIVER AT GYPSUM, CO",39.6499851,-106.9522665,CO,no NWIS WTEMP+FLOW,,,,
0205373035,"BOTTOM CREEK ABOVE TRIBUTARY NR BENT MOUNTAIN, VA",37.1870833,-80.1519167,VA,no NWIS WTEMP+FLOW,,,,
01465905,"South Branch Rancocas Creek at Lumberton, NJ",39.96116667,-74.8075833,NJ,no NWIS WTEMP+FLOW,,,,
09020500,"WILLOW CREEK ABOVE WILLOW CREEK RESERVOIR, CO.",40.15579444,-105.9805639,CO,no NWIS WTEMP+FLOW,,,,
05578100,"SALT CREEK NEAR FARMER CITY, IL",40.22788889,-88.66056389,IL,low full-period coverage,0.323,0.346,0.979,1.0
14245295,"COLUMBIA RIVER AT RAINIER, OREG.",46.1003901,-122.9559447,OR,no NWIS WTEMP+FLOW,,,,
11276900,TUOLUMNE R BL EARLY INTAKE NR MATHER CA,37.88157506,-119.9701483,CA,low full-period coverage,0.283,1.0,0.997,1.0
03154000,"WEST FORK LITTLE KANAWHA RIVER AT ROCKSDALE, WV",38.84455556,-81.22338889,WV,no NWIS WTEMP+FLOW,,,,
09149480,"DRY CREEK AT BEGONIA RD, NR DELTA, CO.",38.64581836,-108.0489577,CO,no NWIS WTEMP+FLOW,,,,
12344000,Bitterroot River near Darby MT,45.97205,-114.1412333,MT,low full-period coverage,0.399,1.0,0.252,1.0
07280010,"TALLAHATCHIE RIVER AT ALLEN, MS",34.14463889,-90.2301111,MS,no NWIS WTEMP+FLOW,,,,
14306500,"ALSEA RIVER NEAR TIDEWATER, OR",44.3859538,-123.831778,OR,no NWIS WTEMP+FLOW,,,,
06892900,"TURKEY CREEK AT MISSION, KS",39.0440833,-94.6560139,KS,no NWIS WTEMP+FLOW,,,,
02331000,"CHATTAHOOCHEE RIVER NEAR LEAF, GA",34.5770833,-83.6360278,GA,no NWIS WTEMP+FLOW,,,,
02320500,"SUWANNEE RIVER AT BRANFORD, FLA.",29.955785,-82.9276278,FL,low full-period coverage,0.229,1.0,0.936,1.0
08211503,"Rincon Bayou Channel nr Calallen, TX",27.8969652,-97.6255509,TX,low blind-test-period coverage,0.867,0.784,0.298,0.0
385407107010901,SLATE RIVER BLW O-B-J CREEK (SR3) NR CRESTED BUTTE,38.90203889,-107.0191806,CO,no NWIS WTEMP+FLOW,,,,
02293055,"ORANGE RIVER NEAR BUCKINGHAM, FL",26.69194444,-81.7594444,FL,no NWIS WTEMP+FLOW,,,,
01427195,"Equinunk Creek near Dillontown, PA",41.84027778,-75.2383333,PA,low full-period coverage,0.139,0.15,0.918,1.0
03037525,"South Branch Plum Creek at Five Points, PA",40.7189537,-79.2364269,PA,no NWIS WTEMP+FLOW,,,,
11179000,ALAMEDA C NR NILES CA,37.5871193,-121.960752,CA,low full-period coverage,0.488,1.0,0.989,1.0
10243630,"WILLIAMS CYN ABV AQUEDUCT NR MINERVA, NV",38.94522439,-114.3588869,NV,no NWIS WTEMP+FLOW,,,,
05123900,"BOUNDARY CREEK NR LANDA, ND",48.812795,-100.8632072,ND,no NWIS WTEMP+FLOW,,,,
10038000,"BEAR RIVER BELOW SMITHS FORK, NR COKEVILLE, WY",42.12652778,-110.9731972,WY,no NWIS WTEMP+FLOW,,,,
07182510,"NEOSHO R AT BURLINGTON, KS",38.19446678,-95.735264,KS,low full-period coverage,0.441,1.0,0.0,1.0
01454720,"Lehigh River at Easton, PA",40.68676549,-75.2085098,PA,no NWIS WTEMP+FLOW,,,,
12323850,"Lost Creek near Galen, MT",46.2185722,-112.7741667,MT,no NWIS WTEMP+FLOW,,,,
453113123003501,"DAIRY CREEK AT HWY 8, HILLSBORO, OR",45.52022699,-123.0110247,OR,no NWIS WTEMP+FLOW,,,,
14158980,"LOST CREEK NEAR MCKENZIE BRIDGE, OR",44.1840106,-122.0600545,OR,no NWIS WTEMP+FLOW,,,,
09407810,"VIRGIN RIVER BELOW ASH CREEK NR LAVERKIN, UT",37.20192714,-113.2916151,UT,no NWIS WTEMP+FLOW,,,,
02318700,"OKAPILCO CREEK AT GA 333, NEAR QUITMAN, GA",30.82555556,-83.5625,GA,low full-period coverage,0.086,0.796,0.0,0.0
11160300,ZAYANTE C A ZAYANTE CA,37.08605874,-122.0469069,CA,no NWIS WTEMP+FLOW,,,,
11148800,NACIMIENTO R NR BRYSON CA,35.8016346,-121.114917,CA,no NWIS WTEMP+FLOW,,,,
05594100,"KASKASKIA RIVER NEAR VENEDY STATION, IL",38.45055556,-89.6275,IL,no NWIS WTEMP+FLOW,,,,
11377100,SACRAMENTO R AB BEND BRIDGE NR RED BLUFF CA,40.2884596,-122.1866312,CA,no NWIS WTEMP+FLOW,,,,
02413300,LITTLE TALLAPOOSA RIVER NEAR NEWELL AL,33.43733498,-85.399118,AL,low full-period coverage,0.198,0.932,0.963,1.0
03028500,"Clarion River at Johnsonburg, PA",41.48617269,-78.6783595,PA,low full-period coverage,0.462,0.484,0.997,1.0
01547500,"Bald Eagle Creek at Blanchard, PA",41.05173127,-77.6044379,PA,low full-period coverage,0.217,1.0,1.0,1.0
08152940,"Barons Ck at Old San Ant Rd nr Fredericksburg, TX",30.2346722,-98.8411389,TX,no NWIS WTEMP+FLOW,,,,
11472800,MF EEL R AB BLACK BUTTE R NR COVELO CA,39.8290433,-123.070842,CA,no NWIS WTEMP+FLOW,,,,
14316495,"BOULDER CREEK NEAR TOKETEE FALLS, OR",43.3034543,-122.5303237,OR,low blind-test-period coverage,0.694,1.0,0.0,1.0
06821500,"Arikaree River at Haigler, Nebr.",40.017733,-101.995956,NE,no NWIS WTEMP+FLOW,,,,
0208705200,"SMITH CR AT GRISSOM, NC",36.08848127,-78.6019463,NC,no NWIS WTEMP+FLOW,,,,
040844505,"FOX RIVER AT COLLEGE AVENUE BRIDGE AT APPLETON, WI",44.2610978,-88.3895513,WI,no NWIS WTEMP+FLOW,,,,
022907085,"BLACK CREEK CANAL WEST OF US1 NR GOULDS, FL",25.570917,-80.37875,FL,low full-period coverage,0.412,0.399,0.992,0.956
02055379,"TINKER CREEK UPPER AT COLUMBIA ST AT ROANOKE, VA",37.314056,-79.932444,VA,low full-period coverage,0.087,0.087,0.648,0.651
12448500,"METHOW RIVER AT WINTHROP, WA",48.4734787,-120.1773063,WA,no NWIS WTEMP+FLOW,,,,
06200000,Boulder River at Big Timber MT,45.8337944,-109.9387056,MT,no NWIS WTEMP+FLOW,,,,
02306774,ROCKY CREEK AT ST HWY 587 AT CITRUS PARK FL,28.06583333,-82.5658333,FL,no NWIS WTEMP+FLOW,,,,
0208758440,"DUTCHMANS BR AT SR 1386 NR MCCULLERS CROSSRDS, NC",35.6922222,-78.7352778,NC,no NWIS WTEMP+FLOW,,,,
09306028,"W F STEWART GULCH AT MOUTH, NEAR RIO BLANCO, CO.",39.8124736,-108.1839717,CO,no NWIS WTEMP+FLOW,,,,
04175120,"HURON RIVER AT FORT ROAD AT ROCKWOOD, MI",42.06416667,-83.25388889,MI,no NWIS WTEMP+FLOW,,,,
06459000,"NIOBRARA R NEAR CODY, NEBR.",42.82777778,-101.2838889,NE,no NWIS WTEMP+FLOW,,,,
02310308,PITHLACHASCOTEE R AT MAIN ST AT NEW PORT RICHEY FL,28.25029429,-82.72265211,FL,low full-period coverage,0.304,0.452,0.999,0.982
01336000,MOHAWK RIVER BELOW DELTA DAM NEAR ROME NY,43.265139,-75.435806,NY,no NWIS WTEMP+FLOW,,,,
441400122123000,"MCRAE CREEK NEAR BLUE RIVER, OR",44.2333611,-122.2083333,OR,low full-period coverage,0.032,0.031,0.237,0.235
023000842,TIDAL CREEK TRIBUTARY TO FROG CREEK NR RUBONIA FL,27.59405556,-82.5633056,FL,no NWIS WTEMP+FLOW,,,,
08068275,"Spring Ck nr Tomball, TX",30.11993899,-95.6460559,TX,low full-period coverage,0.517,1.0,0.0,1.0
0205551460,"LICK RUN ABOVE PATTON AVENUE AT ROANOKE, VA",37.27794444,-79.9375556,VA,no NWIS WTEMP+FLOW,,,,
09128000,"GUNNISON RIVER BELOW GUNNISON TUNNEL, CO",38.52915336,-107.648947,CO,no NWIS WTEMP+FLOW,,,,
04087240,"ROOT RIVER AT RACINE, WI",42.751389,-87.823611,WI,no NWIS WTEMP+FLOW,,,,
01446500,Delaware River at Belvidere NJ,40.82638889,-75.0825,NJ,low full-period coverage,0.12,1.0,0.902,1.0
10336650,QUAIL LK C A HOMEWOOD CA,39.07601837,-120.1526895,CA,no NWIS WTEMP+FLOW,,,,
254155080213500,"SNAPPER CREEK AT WATER PIPE NEAR SOUTH MIAMI, FL",25.6987222,-80.3598056,FL,no NWIS WTEMP+FLOW,,,,
11406920,THERMALITO AFTERBAY REL TO FEATHER R NR OROVILLE,39.4562759,-121.637194,CA,no NWIS WTEMP+FLOW,,,,
11391050,SUTTER BYPASS NR NICOLAUS CA,38.96628416,-121.6721868,CA,no NWIS WTEMP+FLOW,,,,
03378500,"WABASH RIVER AT NEW HARMONY, IN",38.13089124,-87.9414145,IN,low full-period coverage,0.131,0.682,0.917,1.0
10336660,BLACKWOOD C NR TAHOE CITY CA,39.107385,-120.1621147,CA,low full-period coverage,0.267,1.0,0.997,1.0
11075600,SANTA ANA R A IMPERIAL HWY NR ANAHEIM CA,33.85640449,-117.7906112,CA,no NWIS WTEMP+FLOW,,,,
06765990,"PLATTE RIVER AT BRADY, NE (CHAN 4,SOUTH)",40.98944444,-100.3761111,NE,no NWIS WTEMP+FLOW,,,,
05433500,"YELLOWSTONE RIVER NEAR BLANCHARDVILLE, WI",42.7813899,-89.9979025,WI,no NWIS WTEMP+FLOW,,,,
253256080205103,"BLACK CREEK CANAL UPSTREAM OF S-21 AT MIAMI, FL",25.5488,-80.3476,FL,no NWIS WTEMP+FLOW,,,,
11472200,OUTLET C NR LONGVALE CA,39.6179353,-123.3566796,CA,no NWIS WTEMP+FLOW,,,,
251816080232200,"CARD SOUND CANAL NEAR HOMESTEAD, FL",25.305,-80.3897222,FL,no NWIS WTEMP+FLOW,,,,
02397100,"COOSA RIVER AT GA 100, NEAR COOSA, GA",34.24870459,-85.35551139,GA,no NWIS WTEMP+FLOW,,,,
01308000,SAMPAWAMS CREEK AT BABYLON NY,40.704361,-73.313639,NY,no NWIS WTEMP+FLOW,,,,
02310752,SALT RIVER NEAR CRYSTAL RIVER FL,28.90155556,-82.64580556,FL,no NWIS WTEMP+FLOW,,,,
02240000,"OCKLAWAHA RIVER NEAR CONNER, FL",29.21469888,-81.9859203,FL,no NWIS WTEMP+FLOW,,,,
02298492,LONG CREEK NEAR MYAKKA CITY FL,27.4094869,-82.1264772,FL,no NWIS WTEMP+FLOW,,,,
02301719,ALAFIA RIVER NEAR GIBSONTON FL,27.85696987,-82.3575926,FL,no NWIS WTEMP+FLOW,,,,
13090999,BLUE LAKES SPRING BEL PUMP PLANT NR TWIN FALLS ID,42.6147222,-114.4683333,ID,no NWIS WTEMP+FLOW,,,,
01464500,Crosswicks Creek at Extonville NJ,40.13722222,-74.6,NJ,low full-period coverage,0.061,1.0,0.458,1.0
14019220,"COLUMBIA RIVER AT MCNARY DAM LOCK NR UMATILLA, OR",45.9412437,-119.2930719,WA,no NWIS WTEMP+FLOW,,,,
01549300,"Blockhouse Creek at Buttonwood, PA",41.4953513,-77.1502508,PA,no NWIS WTEMP+FLOW,,,,
05427948,"PHEASANT BRANCH AT MIDDLETON, WI",43.1033333,-89.5116667,WI,no NWIS WTEMP+FLOW,,,,
06808500,"West Nishnabotna River at Randolph, IA",40.87327778,-95.5814444,IA,low full-period coverage,0.309,1.0,0.899,1.0
03099500,Mahoning River at Lowellville OH,41.03672598,-80.5361815,OH,low full-period coverage,0.682,0.572,1.0,1.0
02480285,"WEST PASCAGOULA RIVER AT HWY 90 AT GAUTIER, MS",30.38269444,-88.6084444,MS,no NWIS WTEMP+FLOW,,,,
441924120531900,"OCHOCO CREEK 0.2 MI ABV MOUTH, NR PRINEVILLE, OR",44.3233333,-120.888611,OR,no NWIS WTEMP+FLOW,,,,
09414975,"BEAVER DAM WASH AT MOUTH NR BEAVER DAM, AZ",36.89554167,-113.9223722,AZ,no NWIS WTEMP+FLOW,,,,
11119745,MISSION C A ROCKY NOOK PARK A SANTA BARBARA CA,34.44055266,-119.7118027,CA,no NWIS WTEMP+FLOW,,,,
04041500,"STURGEON RIVER NEAR ALSTON, MI",46.7258333,-88.6624167,MI,low full-period coverage,0.542,1.0,0.876,1.0
