model,scope,feature_set,site_id,horizon,split,n_seeds,n_obs,BIAS,BIAS_std,KGE,KGE_std,MAE,MAE_std,NSE,NSE_std,PBIAS,PBIAS_std,R2,R2_std,RMSE,RMSE_std,SKILL_RMSE,SKILL_RMSE_std,CRPS,CRPS_std,EVT_AUPRC,EVT_AUPRC_std,EVT_AUROC,EVT_AUROC_std,EVT_BASE_RATE,EVT_BASE_RATE_std,EVT_BRIER,EVT_BRIER_std,EVT_BRIER_SKILL,EVT_BRIER_SKILL_std,MPIW,MPIW_std,PICP,PICP_std,PINBALL,PINBALL_std,WINKLER,WINKLER_std
Air2streamLite,per_station,phys,s2,7,val,1,731,-0.1266067221970473,0.0,0.9815607684071769,0.0,0.5727542871876211,0.0,0.9728585823703524,0.0,-1.0104320580610258,0.0,0.9728585823703524,0.0,0.7185035551618308,0.0,0.21338567045802403,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,b1,1,calib,1,365,-0.38840763534420597,0.0,0.9592427514571338,0.0,0.7246573524369544,0.0,0.9725767073080186,0.0,-3.9256995237348087,0.0,0.9725767073080186,0.0,0.866480612468886,0.0,-1.5534395863510633,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,b1,1,test,1,730,-0.28087366482575277,0.0,0.9657117504548538,0.0,0.8020169669003768,0.0,0.9609469408190189,0.0,-2.8700294693915187,0.0,0.9609469408190189,0.0,1.028442301688081,0.0,-1.983710540494322,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,b1,1,val,1,731,-0.41230320013419003,0.0,0.9536669092402337,0.0,0.7785898474214683,0.0,0.9642863385552888,0.0,-4.161745916847458,0.0,0.9642863385552888,0.0,0.9756246995343175,0.0,-1.675108074666598,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,b1,3,calib,1,365,-0.3845720189058497,0.0,0.9596037488213851,0.0,0.7208217359985981,0.0,0.9728367137211478,0.0,-3.8884397601217517,0.0,0.9728367137211478,0.0,0.863283389347721,0.0,-0.2359600620754645,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,b1,3,test,1,728,-0.2806839207965936,0.0,0.9657243394136679,0.0,0.8032589352395546,0.0,0.9607123766613593,0.0,-2.861755029059285,0.0,0.9607123766613593,0.0,1.029678142021618,0.0,-0.46604529032117625,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,b1,3,val,1,731,-0.41312399356784263,0.0,0.9535179879843989,0.0,0.7794106408551208,0.0,0.9642116886749669,0.0,-4.169685462376672,0.0,0.9642116886749669,0.0,0.9764209891908113,0.0,-0.3576824352835284,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,b1,7,calib,1,365,-0.38046242986475387,0.0,0.9599538074784012,0.0,0.7167121469575022,0.0,0.9730771284176929,0.0,-3.8484865009598477,0.0,0.9730771284176929,0.0,0.8604475720222402,0.0,0.23580828572382928,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,b1,7,test,1,724,-0.2804897319117708,0.0,0.9657205552373093,0.0,0.8059519011306596,0.0,0.9602249507166774,0.0,-2.8470924881758943,0.0,0.9602249507166774,0.0,1.032231308086826,0.0,0.13687150818255556,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,b1,7,val,1,731,-0.41449198262393017,0.0,0.9532678176809526,0.0,0.7807786299112084,0.0,0.9641100032001804,0.0,-4.182915115385898,0.0,0.9641100032001804,0.0,0.9774240474927847,0.0,0.18495715069907537,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,p3,1,calib,1,365,-0.3420849692656496,0.0,0.8908281830962597,0.0,0.9467608163273519,0.0,0.8938323865805191,0.0,-2.0354234119386097,0.0,0.8938323865805191,0.0,1.138727562597608,0.0,-6.667756711616445,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,p3,1,test,1,730,-0.7082376496944883,0.0,0.8141686342410078,0.0,1.5214335447899623,0.0,0.6635588730176113,0.0,-4.124197192723226,0.0,0.6635588730176113,0.0,1.9642793254466537,0.0,-11.379181262116601,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,p3,1,val,1,731,-1.0143870843421692,0.0,0.7490243925237822,0.0,1.8130843672900703,0.0,0.5276247045540394,0.0,-5.806165110985072,0.0,0.5276247045540394,0.0,2.200592848265598,0.0,-11.912888131205035,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,p3,3,calib,1,365,-0.3360575720053756,0.0,0.8931144875603834,0.0,0.9407334190670777,0.0,0.8965529144340887,0.0,-2.0002774498868607,0.0,0.8965529144340887,0.0,1.1262062842335283,0.0,-2.607633790219029,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,p3,3,test,1,728,-0.7052312149671721,0.0,0.8141352651376812,0.0,1.5206611647195019,0.0,0.6624544935676109,0.0,-4.103524181914903,0.0,0.6624544935676109,0.0,1.964704391641794,0.0,-5.094382904814834,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,p3,3,val,1,731,-1.011651106229994,0.0,0.7502378896945232,0.0,1.8103483891778955,0.0,0.5303252109906209,0.0,-5.791411824187306,0.0,0.5303252109906209,0.0,2.1963478493087583,0.0,-5.585486004067356,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,p3,7,calib,1,365,-0.32455072269030716,0.0,0.8975909395236283,0.0,0.9292265697520093,0.0,0.9014971900322238,0.0,-1.933110538217397,0.0,0.9014971900322238,0.0,1.1031808232557077,0.0,-0.874276755748363,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,p3,7,test,1,724,-0.6996946008486945,0.0,0.8137875463569204,0.0,1.5196296884449596,0.0,0.6597288008306359,0.0,-4.064760373068876,0.0,0.6597288008306359,0.0,1.9660222031887047,0.0,-2.4781724395514417,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,p3,7,val,1,731,-1.0085047314009925,0.0,0.7517051270350039,0.0,1.8072020143488936,0.0,0.5333234610058815,0.0,-5.774439829983202,0.0,0.5333234610058815,0.0,2.1919689010198704,0.0,-2.679663380939679,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,s2,1,calib,1,365,-0.006708969571863538,0.0,0.9630211335782457,0.0,0.6526063498037303,0.0,0.9692992472396015,0.0,-0.05402819463706184,0.0,0.9692992472396015,0.0,0.8111073147045613,0.0,-1.856469683522513,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,s2,1,test,1,730,0.045075204263118715,0.0,0.9803546413648845,0.0,0.6592283291807195,0.0,0.9649951953598542,0.0,0.36451644081174983,0.0,0.9649951953598542,0.0,0.8437070507463047,0.0,-1.7395206531887597,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,s2,1,val,1,731,-0.11361652300796322,0.0,0.9727051218659192,0.0,0.6124282062147699,0.0,0.9683789402011072,0.0,-0.9078591467138277,0.0,0.9683789402011072,0.0,0.7799293030526736,0.0,-1.9030969048775308,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,s2,3,calib,1,365,0.005071852345944713,0.0,0.959797545001119,0.0,0.6504797196890373,0.0,0.9697410486179775,0.0,0.040883065883479154,0.0,0.9697410486179775,0.0,0.8082931655200916,0.0,-0.5882085873798162,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,s2,3,test,1,728,0.04277885866484637,0.0,0.9806139149032718,0.0,0.6586192174421108,0.0,0.9648021595724142,0.0,0.34533891959512697,0.0,0.9648021595724142,0.0,0.8435980116727102,0.0,-0.44306129042346987,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,s2,3,val,1,731,-0.1190884792323134,0.0,0.970974403238429,0.0,0.6139004633855811,0.0,0.9681017873079517,0.0,-0.951167229208189,0.0,0.9681017873079517,0.0,0.781796362586148,0.0,-0.43351614401802596,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,s2,7,calib,1,365,0.027537605770602255,0.0,0.9531062144287574,0.0,0.6550265115312914,0.0,0.9698398562958673,0.0,0.22237717883735972,0.0,0.9698398562958673,0.0,0.8130233090741353,0.0,0.07273131000214006,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,s2,7,test,1,724,0.03620610441546513,0.0,0.9813690686218448,0.0,0.6554488961141509,0.0,0.9645509716220168,0.0,0.29120299051064513,0.0,0.9645509716220168,0.0,0.8409336042101551,0.0,0.15181886265887146,0.0,,,,,,,,,,,,,,,,,,,,
Climatology,per_station,-,s2,7,val,1,731,-0.12880120153053504,0.0,0.9677241332952335,0.0,0.6131349654068905,0.0,0.9679053767355617,0.0,-1.027945916968591,0.0,0.9679053767355617,0.0,0.7813197431649331,0.0,0.14461480181658248,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,b1,1,calib,1,365,-0.02614461619301241,0.0,0.9967594349906412,0.0,0.24599702208718197,0.0,0.9962374666741719,0.0,-0.26424791378311213,0.0,0.9962374666741719,0.0,0.3209513656642796,0.0,0.05418550561044999,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,b1,1,test,1,730,-0.02122767074267645,0.0,0.9965280415554864,0.0,0.24961423101737593,0.0,0.996008319787378,0.0,-0.21690905281496348,0.0,0.996008319787378,0.0,0.3287988368036129,0.0,0.0460908176735475,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,b1,1,val,1,731,-0.028977431201067005,0.0,0.9962872909042712,0.0,0.2647626912437937,0.0,0.9954730511384168,0.0,-0.29249519756945563,0.0,0.9954730511384168,0.0,0.34735087103083584,0.0,0.047583440353048845,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,b1,3,calib,1,365,-0.07164830285435386,0.0,0.990260527645646,0.0,0.46422082859791947,0.0,0.9868785374702678,0.0,-0.7244419663104006,0.0,0.9868785374702678,0.0,0.6000029028496069,0.0,0.14097776674264373,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,b1,3,test,1,728,-0.059760541690114743,0.0,0.989788159140763,0.0,0.4689660018803717,0.0,0.9859688459707676,0.0,-0.6092975694355074,0.0,0.9859688459707676,0.0,0.6153473165330159,0.0,0.12387473473622401,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,b1,3,val,1,731,-0.08200622075762073,0.0,0.9889919147612953,0.0,0.4892602698900195,0.0,0.9852595276807719,0.0,-0.8276937477400484,0.0,0.9852595276807719,0.0,0.6266459005626638,0.0,0.12866873842866833,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,b1,7,calib,1,365,-0.146972888361424,0.0,0.9814030258553267,0.0,0.6265624517422216,0.0,0.9769516740802812,0.0,-1.4866728813856487,0.0,0.9769516740802812,0.0,0.7961289504088359,0.0,0.2929317634449766,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,b1,7,test,1,724,-0.12043427571028734,0.0,0.9799426246623529,0.0,0.6756722119034647,0.0,0.9705698573219694,0.0,-1.2224601569426448,0.0,0.9705698573219694,0.0,0.8879077524078489,0.0,0.25755160378807296,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,b1,7,val,1,731,-0.16742685783057762,0.0,0.978046630274057,0.0,0.6959042786727049,0.0,0.9709540236767651,0.0,-1.6896161173194573,0.0,0.9709540236767651,0.0,0.8793045074823139,0.0,0.26677591673759005,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,p3,1,calib,1,365,-0.006021597381596577,0.0,0.9970926581422013,0.0,0.10879728039517969,0.0,0.9984560813788846,0.0,-0.03582881853616899,0.0,0.9984560813788846,0.0,0.13732069980349224,0.0,0.07533482797221769,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,p3,1,test,1,730,-0.0222667159446134,0.0,0.9931530741005875,0.0,0.12460697306007236,0.0,0.9977463495125342,0.0,-0.12966315392799818,0.0,0.9977463495125342,0.0,0.16076517876168828,0.0,-0.013166133118558854,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,p3,1,val,1,731,-0.024826630918036816,0.0,0.9904917515946365,0.0,0.13150177818135295,0.0,0.9971417054809567,0.0,-0.14210306941465883,0.0,0.9971417054809567,0.0,0.17117865007821276,0.0,-0.004461484391714343,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,p3,3,calib,1,365,-0.01736130542011782,0.0,0.9918696842347038,0.0,0.20692959416699083,0.0,0.9944903770012093,0.0,-0.1033377332497799,0.0,0.9944903770012093,0.0,0.25990806619081935,0.0,0.16742329085951568,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,p3,3,test,1,728,-0.0645638158357991,0.0,0.9809283056653635,0.0,0.25889300641129004,0.0,0.990630850898345,0.0,-0.3756770459617767,0.0,0.990630850898345,0.0,0.3273264690715518,0.0,-0.01534502894660883,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,p3,3,val,1,731,-0.0732292237777371,0.0,0.9738585629968705,0.0,0.26325630043879894,0.0,0.9890849788476295,0.0,-0.419216259292092,0.0,0.9890849788476295,0.0,0.33482261927958157,0.0,-0.003925527463608525,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,p3,7,calib,1,365,-0.0379425524154247,0.0,0.9836853348940022,0.0,0.3483285530111737,0.0,0.9855796087748728,0.0,-0.22599594699135142,0.0,0.9855796087748728,0.0,0.4220956879041089,0.0,0.28286993404624194,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,p3,7,test,1,724,-0.14137601374453643,0.0,0.9619666757682216,0.0,0.456298625646014,0.0,0.971876539250914,0.0,-0.8213006326963208,0.0,0.971876539250914,0.0,0.5652104768323639,0.0,6.241034534038015e-05,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,p3,7,val,1,731,-0.1645683352913759,0.0,0.9488052523846519,0.0,0.473456242584928,0.0,0.966447469179017,0.0,-0.9422761445456278,0.0,0.966447469179017,0.0,0.5877451391197095,0.0,0.013350844194076839,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,s2,1,calib,1,365,0.00391599536888852,0.0,0.9967073773681643,0.0,0.20049729813217843,0.0,0.9966309476103793,0.0,0.031536014245086695,0.0,0.9966309476103793,0.0,0.26869382641400863,0.0,0.053743252727492474,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,s2,1,test,1,730,0.002175495902848695,0.0,0.9966313378597587,0.0,0.20938542121015624,0.0,0.9957828976114549,0.0,0.01759291025899576,0.0,0.9957828976114549,0.0,0.2928430504576895,0.0,0.04913727559583014,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,s2,1,val,1,731,-0.00971396087048036,0.0,0.9980924796599333,0.0,0.1810634726906057,0.0,0.9966521181670976,0.0,-0.07761994464896367,0.0,0.9966521181670976,0.0,0.25377689961613425,0.0,0.0553772900679711,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,s2,3,calib,1,365,0.014355715125082606,0.0,0.9900879238201696,0.0,0.3412936704107226,0.0,0.9913976479859635,0.0,0.11571820455942117,0.0,0.9913976479859635,0.0,0.4309735081414664,0.0,0.15318370145680993,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,s2,3,test,1,728,0.005333982768224897,0.0,0.9908852265111059,0.0,0.3736965311433812,0.0,0.9873256989054482,0.0,0.04305939671624537,0.0,0.9873256989054482,0.0,0.5062202902507146,0.0,0.13405805231893597,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,s2,3,val,1,731,-0.02830068513941612,0.0,0.9934928481517041,0.0,0.34536496133364303,0.0,0.9885415457705307,0.0,-0.22603936537168998,0.0,0.9885415457705307,0.0,0.4685689299822106,0.0,0.14082341916660612,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,s2,7,calib,1,365,0.03462572683683047,0.0,0.9779560831168954,0.0,0.4759293557093023,0.0,0.9827461050665633,0.0,0.2796165909742056,0.0,0.9827461050665633,0.0,0.6149359286201694,0.0,0.29865376970114943,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,s2,7,test,1,724,0.006775491632712054,0.0,0.9837009009238795,0.0,0.5416689897314987,0.0,0.9740528658475742,0.0,0.05449477256611003,0.0,0.9740528658475742,0.0,0.7194559987684874,0.0,0.27434341516711125,0.0,,,,,,,,,,,,,,,,,,,,
DampedPersistence,per_station,-,s2,7,val,1,731,-0.05948577850292153,0.0,0.9862237861219542,0.0,0.4896419834639974,0.0,0.9777444118674107,0.0,-0.47474839056745677,0.0,0.9777444118674107,0.0,0.650627169982856,0.0,0.28769641928551803,0.0,,,,,,,,,,,,,,,,,,,,
GRU,joint,V3,b1,1,calib,2,365,-0.27059016407352604,0.0010007716205022166,0.9566401922072238,0.001016121291678218,0.569510429689329,0.022961361604194153,0.9814382963079069,0.0015510371442098436,-2.7348990683248147,0.010114962537121963,0.9814382963079069,0.0015510371442098436,0.7122425508501199,0.02981002822046186,-1.098913980561706,0.08784744033922909,0.28767046816272823,0.012690254520607874,0.8372152900322669,0.03690892278807517,0.9752199413489736,0.00395894428152499,0.1506849315068493,0.0,0.04632307277285426,0.001270526811788731,0.638041561870071,0.009927620791743752,2.431207533405252,0.11314318376044707,0.9068493150684932,0.0,0.14383523408136412,0.006345127260303937,2.9350097479885573,0.1510940195762951
GRU,joint,V3,b1,1,test,2,724,-2.5551291527175115,0.2675946826598923,0.688861977151501,0.01802361078172815,2.574564218603445,0.25273046185627823,0.6940338209995708,0.027887430887364784,-25.965884945230123,2.7193665472887005,0.6940338209995708,0.027887430887364784,2.8687820365958907,0.13101090272947102,-7.321304155855702,0.3800154753613727,1.9048805123287669,0.2399374260428201,0.7120195511522719,0.07725756316852761,0.9658556532406462,0.008337308889343198,0.0925414364640884,0.0,0.06950008825816789,0.013805969349739908,0.1723965046370976,0.16440077670512937,2.528740524340071,0.19344631858293515,0.18370165745856354,0.1298342541436464,0.9524402561643834,0.11996871302141005,31.400773183828548,4.670818162721822
GRU,joint,V3,b1,1,val,2,731,-0.21192129431279674,0.05897307852550668,0.9397674849077295,0.007198834477417926,0.5692064220699826,0.02079310462836853,0.9814505080021412,0.0018682347863818727,-2.139111656983635,0.5952681637359419,0.9814505080021412,0.0018682347863818727,0.7022291109376455,0.035453068123607934,-0.925472753918702,0.09721032018123243,0.2845275550319678,0.013417295107980676,0.9316402912034563,0.011216483565241075,0.9902048655569782,0.0019632949210414696,0.09712722298221614,0.0,0.027239840714637864,0.005515017140144374,0.6893745513455267,0.06288967294048403,2.4202192510120195,0.13114852385873177,0.9199726402188783,0.004787961696306464,0.1422637775159839,0.006708647553990338,2.8437624302592064,0.19458780695573408
GRU,joint,V3,b1,3,calib,2,365,-0.3307268075747033,0.020856862035516205,0.9587687930648605,8.27626120517011e-05,0.6376784153180579,0.012363218444667423,0.9770466719832311,0.0011149612420373045,-3.344006342914069,0.21088547206532682,0.9770466719832311,0.0011149612420373045,0.7933354387861593,0.01927957154892812,-0.13581579935702992,0.027602500656735973,0.32325617614674246,0.006880342211897483,0.7920225794705242,0.04526996198373795,0.9676246334310851,0.004457478005865045,0.1506849315068493,0.0,0.054524799298775836,0.002700515759706437,0.5739550506438329,0.02110124411050318,2.6561775030338604,0.13589338121348882,0.9068493150684932,0.0,0.16162808807337123,0.0034401711059487416,3.320901131221693,0.08277808191025104
GRU,joint,V3,b1,3,test,2,724,-2.4673498440842603,0.21746315185536336,0.7032864227030342,0.018385660893857514,2.4912368935116085,0.2001710343097456,0.7141217907590212,0.01914460527699724,-25.063294996368192,2.2089867551043785,0.7141217907590212,0.01914460527699724,2.77127640146509,0.09289726958142563,-2.9366695390616346,0.1319629652350296,1.7646262691330517,0.16798679236164837,0.6766202321904049,0.06835691595149501,0.9594038937731434,0.009314159794634125,0.0925414364640884,0.0,0.07011848047816266,0.009331335757398668,0.16503272171826427,0.11111706880919509,2.7030112443707925,0.22793890469969957,0.20511049723756905,0.11947513812154695,0.8823131345665258,0.08399339618082419,28.026419138875447,3.0378934277519996
GRU,joint,V3,b1,3,val,2,731,-0.25136415283265745,0.04059654156258266,0.9435460822297304,0.0039516062963846355,0.6014704505330724,0.0061720356895561546,0.9791763546760143,0.0007182375171632671,-2.537033603811179,0.4097433503629171,0.9791763546760143,0.0007182375171632671,0.7446981421919466,0.01284667764420544,-0.035479147997846905,0.017862897821216972,0.3017582110044785,0.0058581847702592615,0.8743825350457876,0.022889734586955313,0.9803670507895861,0.0020273154075971522,0.09712722298221614,0.0,0.03451671176459084,0.005781254094443442,0.6063938409084891,0.06592566622120499,2.646059622965172,0.14939650673057425,0.920656634746922,0.009575923392612873,0.15087910550223926,0.0029290923851296308,3.0380418248036327,0.11402518621221613
GRU,joint,V3,b1,7,calib,2,365,-0.3518098571529127,0.03643669771821531,0.9579313523581745,0.0004080606557141376,0.7136492463007365,0.0017998229967404744,0.9717626890885718,0.00010621341917060878,-3.558657523736305,0.36856763913432267,0.9717626890885718,0.00010621341917060878,0.8812002734026931,0.001657304149245642,0.21737712498657852,0.0014719061911384057,0.35474832806957374,0.0014505505888429138,0.6450137882618104,0.002212184351647939,0.941524926686217,0.0029325513196480912,0.1506849315068493,0.0,0.07239140079868375,0.007607783370502337,0.43434930373435293,0.05944556830071873,3.0947207663157217,0.014412480511077463,0.9068493150684932,0.0,0.17737416403478687,0.0007252752944214569,3.505957379079845,0.025518287697883668
GRU,joint,V3,b1,7,test,2,724,-2.119976725614532,0.021720512054901775,0.7435926897226564,0.029618027473938324,2.1919975882571046,0.01582285062054911,0.7749683325473099,0.013513569381515822,-21.518683663883127,0.22047262230744735,0.7749683325473099,0.013513569381515822,2.4541293397154296,0.07375406486228986,-1.0520874841812513,0.061671482004671874,1.380356521229388,0.039441270615843904,0.5523284172439946,0.060851778566065884,0.9308139666961994,0.013664553942615731,0.0925414364640884,0.0,0.07102053467552369,0.005616988663120034,0.15429110648506306,0.06688681363603322,3.112403813564316,0.25884024601285627,0.3238950276243094,0.053176795580110514,0.690178260614694,0.019720635307921952,19.490719754310597,1.0250096122698231
GRU,joint,V3,b1,7,val,2,731,-0.27806298000541824,0.01124327526862251,0.9423767900155964,0.0010914467166076025,0.7123367216453345,0.012002569624565529,0.9709853146325407,0.000760431861289379,-2.806119035519425,0.11346339146711193,0.9709853146325407,0.000760431861289379,0.8787552730132667,0.011517414181044128,0.2672339084883693,0.009604005612193822,0.3539176482263897,0.006311865242659309,0.667287373824411,0.03952668028195677,0.956924882629108,0.0026781903542466567,0.09712722298221614,0.0,0.0496721231693012,0.002549864991015331,0.4335713741235963,0.029077003978839222,3.0674190954209677,0.027108818088771525,0.9336525307797537,0.011627906976744207,0.17695882411319486,0.0031559326213296546,3.494162230338346,0.06933026103412399
GRU,joint,V3,p3,1,calib,2,365,-0.01569796653643046,0.05166614610854893,0.9755519423121048,0.003944113860998799,0.6091597609323998,0.06759479862369905,0.9519698166299926,0.007894250518106327,-0.09340371986662149,0.3074162648080262,0.9519698166299926,0.007894250518106327,0.7633071380700958,0.0631581196967515,-4.139819603360989,0.4252827276704605,0.30503869448622617,0.02496651623347035,0.7391322472522759,0.07988229054284157,0.9731536269997808,0.011943896559281186,0.07397260273972603,0.0,0.03221631202858518,0.006328193944582089,0.5296933848404994,0.09238150758871805,2.5058798267416758,0.2258315086364746,0.9068493150684932,0.0,0.15251934724311308,0.012483258116735174,3.0595632252627856,0.07304750076712008
GRU,joint,V3,p3,1,test,2,724,-0.21762748449546856,0.024090200497959208,0.9558676258093894,0.004617922649332196,0.7774268250439049,0.029283008522750287,0.9188930955583849,0.0022647424953401996,-1.2661301395118936,0.14015384586217394,0.9188930955583849,0.0022647424953401996,0.9670875494135804,0.013504592313068275,-5.074591143435104,0.08482673250256445,0.404023350931663,0.0018356830375629019,0.3457353946535562,0.07328111017559613,0.9174521714844296,0.013493227202904579,0.058011049723756904,0.0,0.049931646781917506,0.0066695630580206056,0.08626690116326496,0.12205086180132085,2.513905691178464,0.21619530540803522,0.7852209944751382,0.03245856353591159,0.2020116754658315,0.0009178415187814509,4.346432277510837,0.3479005763543901
GRU,joint,V3,p3,1,val,2,731,-0.041672390234617135,0.02155520847492766,0.9568587830150773,2.366680163012891e-05,0.7285822732667102,0.010328674446867858,0.9191801553224693,0.0032280311325280087,-0.2385250978279771,0.12337804914088096,0.9191801553224693,0.0032280311325280087,0.9100567088563463,0.018181573798690398,-4.340133283531983,0.10668788707837074,0.3743745079118805,0.0190083336949729,0.7184151114899964,0.020870371466633564,0.9568797379848384,0.006780378302789436,0.11491108071135431,0.0,0.058988188381329215,0.0004986648153988346,0.4200156890534051,0.004902977651775886,2.536754992363717,0.2288243904322509,0.8248974008207934,0.050615595075239384,0.18718725395594024,0.00950416684748645,3.945412504689311,0.46696326638050745
GRU,joint,V3,p3,3,calib,2,365,-0.04892065361754535,0.05172631381309196,0.9712452127930268,0.003421220476415354,0.6427398198271451,0.06511203426204315,0.9475907878050727,0.00849995188976349,-0.2911848698284657,0.3078846834738448,0.9475907878050727,0.00849995188976349,0.7989514497348673,0.06522043815531536,-1.5593218509393618,0.20892394970198813,0.31958295086203103,0.02558428241781993,0.5580302761691157,0.060296688514271196,0.955456936226167,0.009916721455182964,0.07397260273972603,0.0,0.04340085086866971,0.003810098718408584,0.3664170110788832,0.055621345798002764,2.604789628068062,0.19951912213678225,0.9068493150684932,0.0,0.15979147543101552,0.012792141208909966,3.1600903275894794,0.11640812991416616
GRU,joint,V3,p3,3,test,2,724,-0.25332365246767496,0.02221732113242808,0.9533631281486882,0.00031128589182227717,0.8335384216097836,0.025447687391418172,0.9086692389927278,0.0016543980550772774,-1.473095842249482,0.12919537148343296,0.9086692389927278,0.0016543980550772774,1.0238217542292047,0.009273697439957984,-2.1685562882642984,0.028700535242056402,0.4355845463429586,0.004874754500872075,0.27237532692595007,0.04066654663567322,0.9032432621142299,0.00567309035050978,0.058011049723756904,0.0,0.0537925284712234,0.005584981517257965,0.015614006304426442,0.10220336795617369,2.6162429507924707,0.1944146518549208,0.7624309392265194,0.0331491712707182,0.2177922731714793,0.0024373772504360375,4.7321521741909205,0.4007195089403437
GRU,joint,V3,p3,3,val,2,731,-0.03894118310325612,0.0014628052874563827,0.9401864911079852,0.0036498347598550307,0.7596060880721023,0.007068581196253976,0.910870913939771,0.0011020722637626323,-0.22292708142088302,0.008374139854842255,0.910870913939771,0.0011020722637626323,0.9567620066599096,0.005915359525466346,-1.868736180825759,0.017736496406811852,0.39316363425978884,0.016604845066131413,0.6321151300293641,0.005801809521870371,0.9384797968646501,0.002971590490910392,0.11491108071135431,0.0,0.06767019007051443,0.0036756630947143987,0.3346524170914362,0.036139894879947176,2.594914337841822,0.24725456276931457,0.8153214774281806,0.04377564979480164,0.19658181712989442,0.008302422533065706,4.198848147072641,0.42745954002140274
GRU,joint,V3,p3,7,calib,2,365,-0.0765580752124525,0.04472274127071851,0.9707106927684166,0.001796849085003438,0.6480976379080995,0.05374567606677749,0.9495647635673716,0.007118493438049767,-0.4560002852967765,0.2663805577936533,0.9495647635673716,0.007118493438049767,0.7874079835020975,0.05584741353669548,-0.3377865621661593,0.09488336532839914,0.3218337130873171,0.021166980473418195,0.4274459118589544,0.0688015352303867,0.928281832127986,0.012875301336839784,0.07397260273972603,0.0,0.05245349668152425,0.004964779046233582,0.23426286485929737,0.07247783129791951,2.761194732091198,0.17072889380259038,0.9068493150684932,0.0,0.16091685654365856,0.010583490236709098,3.1740350135385174,0.0975526535347715
