DATE,WTEMP,WLEVEL,FLOW,TEMP,WDSP,PRCP,RHMEAN,DH
2013-01-17 00:00:00,10.4,985.89,429,7.2 ,0.8,0,42,7
2013-01-18 00:00:00,10.4,986.01,454,9.3 ,2.2,0,58,9
2013-01-19 00:00:00,10.4,985.94,441,10.7 ,3.3,0,54,9
2013-01-20 00:00:00,10.6,985.87,424,11.2 ,3.9,0,20,9.6
2013-01-21 00:00:00,10.8,985.9,430,10.5 ,3.9,0,24,9.6
2013-01-22 00:00:00,10.8,985.95,441,8.8 ,3.6,0,25,9.5
2013-01-23 00:00:00,10.6,985.94,440,8.7 ,3.9,0,30,9.5
2013-01-24 00:00:00,10.4,985.93,438,8.2 ,3.1,0,29,9.5
2013-01-25 00:00:00,10.2,985.94,439,8.3 ,3.3,0,35,9.4
2013-01-26 00:00:00,10.2,985.94,440,7.2 ,2.2,0,31,9.5
2013-01-27 00:00:00,10.2,985.95,442,7.5 ,3.3,0,39,9.4
2013-01-28 00:00:00,10.2,985.97,446,8.7 ,2.8,0,39,9.5
2013-01-29 00:00:00,10,985.95,441,8.9 ,4.2,0,39,9.5
2013-01-30 00:00:00,10,985.97,447,10.4 ,3.1,0,32,9.5
2013-01-31 00:00:00,10,985.96,444,9.7 ,3.9,0,34,9.6
2013-02-01 00:00:00,10.2,985.98,448,10.1 ,3.6,0,37,9.6
2013-02-02 00:00:00,10,986.01,454,9.9 ,3.1,0,31,9.3
2013-02-03 00:00:00,10.2,986.14,484,10.4 ,3.3,0,29,9.5
2013-02-04 00:00:00,10.4,986.56,586,10.3 ,4.7,0,31,9.7
2013-02-05 00:00:00,10.2,986.61,600,10.9 ,2.2,0,34,9.8
2013-02-06 00:00:00,10.2,986.58,593,13.1 ,2.2,0,37,9.6
2013-02-07 00:00:00,10.4,986.46,560,15.4 ,2.5,0,20,9.8
2013-02-08 00:00:00,10.6,986.44,557,17.1 ,5,0,20,9.9
2013-02-09 00:00:00,10.4,986.46,561,13.4 ,4.2,0,29,5.2
2013-02-10 00:00:00,10.4,986.4,544,12.6 ,4.4,0,37,9.8
2013-02-11 00:00:00,10.4,986.27,513,13.8 ,4.2,0,26,9.9
2013-02-12 00:00:00,10.4,986.26,512,13.7 ,3.3,0,22,9.2
2013-02-13 00:00:00,10.4,986.28,517,16.4 ,7.8,0,15,9.9
2013-02-14 00:00:00,10.4,986.37,538,15.3 ,5.3,0,16,9.7
2013-02-15 00:00:00,10.6,986.19,497,14.2 ,3.1,0,18,9.9
2013-02-16 00:00:00,10.8,985.95,442,14.4 ,3.9,0,20,9.8
2013-02-17 00:00:00,10.8,985.9,431,17.9 ,5.3,0,21,8.8
2013-02-18 00:00:00,11,985.88,427,13.0 ,5,0.07,39,2.4
2013-02-19 00:00:00,11,985.91,432,12.9 ,4.7,0,38,10.2
2013-02-20 00:00:00,11,985.94,440,14.9 ,5.3,0,28,10.3
2013-02-21 00:00:00,11.2,985.94,440,13.7 ,5.3,0,22,10.6
2013-02-22 00:00:00,11.4,986.57,591,12.1 ,2.5,0,21,10.5
2013-02-23 00:00:00,11.6,986.8,654,14.1 ,3.6,0,27,10.2
2013-02-24 00:00:00,11.8,986.84,665,14.3 ,2.5,0,24,10.5
2013-02-25 00:00:00,11.4,986.82,659,15.9 ,4.7,0,20,10.3
2013-02-26 00:00:00,11,986.84,666,15.2 ,4.2,0,18,10.4
2013-02-27 00:00:00,11.4,986.78,648,15.2 ,4.4,0,26,10.3
2013-02-28 00:00:00,11,986.29,518,16.8 ,5.3,0,23,10.4
2013-03-01 00:00:00,11.2,986.2,498,17.4 ,4.2,0,16,10.6
2013-03-02 00:00:00,11.6,986.35,535,16.3 ,4.4,0,17,10.2
2013-03-03 00:00:00,12,986.74,635,14.6 ,4.4,0,22,10.1
2013-03-04 00:00:00,11.8,986.82,660,15.6 ,3.9,0,28,8.8
2013-03-05 00:00:00,11.8,986.79,651,14.9 ,3.3,0,38,9.1
2013-03-06 00:00:00,12,986.63,608,16.4 ,4.7,0,32,9.4
2013-03-07 00:00:00,12,986.09,473,14.1 ,2.8,0,27,8.6
2013-03-08 00:00:00,12.2,986.02,458,13.9 ,2.2,0,34,8.8
2013-03-09 00:00:00,12.2,986,452,14.2 ,3.3,0,28,8.9
2013-03-10 00:00:00,12.2,986,453,14.8 ,3.1,0,28,8.4
2013-03-11 00:00:00,12,986.07,468,17.2 ,5.3,0,25,9.1
2013-03-12 00:00:00,12.2,986.04,462,13.9 ,4.4,0.01,30,7.7
2013-03-13 00:00:00,12,986.11,476,14.3 ,2.8,0.08,45,8.2
2013-03-14 00:00:00,12.4,986.06,466,15.3 ,3.1,0.04,44,10.9
2013-03-15 00:00:00,12.8,986.18,497,17.7 ,3.9,0,28,11.1
2013-03-16 00:00:00,13,986.8,653,19.4 ,4.2,0,19,10.6
2013-03-17 00:00:00,13,986.65,614,19.6 ,4.7,0,17,11.1
2013-03-18 00:00:00,13.2,986.55,586,13.1 ,3.1,0.04,28,6.7
2013-03-19 00:00:00,13.2,986.81,657,14.4 ,4.2,0,38,10.1
2013-03-20 00:00:00,13.4,986.69,624,13.6 ,3.1,0,27,10.9
2013-03-21 00:00:00,13.4,986.87,676,16.1 ,3.9,0,30,10.9
2013-03-22 00:00:00,13.6,986.36,538,15.9 ,4.7,0,27,9.2
2013-03-23 00:00:00,13.6,986.13,482,14.7 ,3.1,0,33,9.2
2013-03-24 00:00:00,13.8,986.1,474,17.2 ,3.9,0,29,11.4
2013-03-25 00:00:00,13.8,986.33,528,19.1 ,5.6,0,22,10.5
2013-03-26 00:00:00,13.8,986.46,561,13.3 ,5.6,0,31,4.4
2013-03-27 00:00:00,14.4,986.58,593,15.4 ,4.7,0,38,10.9
2013-03-28 00:00:00,14.6,986.26,511,17.8 ,4.2,0.02,23,11.2
2013-03-29 00:00:00,14.8,986.18,493,18.3 ,2.8,0,25,7.6
2013-03-30 00:00:00,15.3,986.32,527,16.7 ,4.4,0.02,26,10.6
2013-03-31 00:00:00,15.1,986.72,642,16.6 ,3.1,0,36,9.1
2013-04-01 00:00:00,14.8,986.81,668,17.7 ,3.3,0,22,11
2013-04-02 00:00:00,14.6,986.23,506,16.8 ,4.7,0,23,11.4
2013-04-03 00:00:00,14.8,986.42,552,18.3 ,3.6,0,22,11.5
2013-04-04 00:00:00,15.3,986.5,574,19.1 ,4.4,0,19,9.9
2013-04-05 00:00:00,15.3,986.08,471,17.6 ,7.8,0,21,10.8
2013-04-06 00:00:00,14.8,986.04,462,8.7 ,3.6,0.04,36,3.7
2013-04-07 00:00:00,15.3,987.36,838,14.7 ,3.9,0.01,42,10.5
2013-04-08 00:00:00,15.5,988.16,1110,17.9 ,3.6,0,22,10.7
2013-04-09 00:00:00,15.3,987.47,878,19.2 ,4.2,0,21,11
2013-04-10 00:00:00,15.3,986.25,510,17.3 ,2.5,0,26,5.3
2013-04-11 00:00:00,15,986.04,462,12.8 ,4.2,0.22,48,5.7
2013-04-12 00:00:00,14.6,986.15,490,10.3 ,4.4,0.06,54,0
2013-04-13 00:00:00,15,986.54,583,15.3 ,3.9,0,57,7.2
2013-04-14 00:00:00,15.7,986.12,481,17.3 ,3.1,0,45,9
2013-04-15 00:00:00,16.1,985.9,432,18.0 ,5.3,0,38,9.3
2013-04-16 00:00:00,16.3,985.89,429,17.9 ,3.1,0.43,28,8.2
2013-04-17 00:00:00,15.9,985.93,437,16.9 ,3.6,0,46,10.4
2013-04-18 00:00:00,16.1,985.91,433,18.3 ,4.2,0,38,11.8
2013-04-19 00:00:00,16.5,986.46,572,19.8 ,4.7,0,22,12
2013-04-20 00:00:00,16.9,987.3,809,19.7 ,3.3,0,22,12.2
2013-04-21 00:00:00,17.1,987.33,819,20.8 ,5,0,19,11.6
2013-04-22 00:00:00,17.3,987.31,810,21.5 ,5,0,18,10.1
2013-04-23 00:00:00,17.3,987.22,783,20.3 ,4.4,0,19,9
2013-04-24 00:00:00,16.9,987.2,776,20.7 ,5,0,24,11.8
2013-04-25 00:00:00,16.9,987.22,783,20.9 ,5.8,0,27,10.8
2013-04-26 00:00:00,17.1,987.59,912,20.4 ,3.3,0,31,11.6
2013-04-27 00:00:00,17.3,988.3,1160,21.9 ,3.1,0,25,12.1
2013-04-28 00:00:00,17.3,987.25,804,22.7 ,4.2,0.01,25,10.1
2013-04-29 00:00:00,17.5,986.19,497,21.8 ,3.9,0.05,27,11.9
2013-04-30 00:00:00,18.1,987.03,733,19.6 ,4.7,1.24,38,9.9
2013-05-01 00:00:00,18.1,986.43,557,18.5 ,3.4,0.02,58,8.1
2013-05-02 00:00:00,18.3,986.7,634,15.8 ,5.5,0.76,63,5.4
2013-05-03 00:00:00,18.1,987.3,808,13.8 ,3.1,0.01,75,0
2013-05-04 00:00:00,17.9,987.18,770,16.1 ,4.7,0.09,73,6.4
2013-05-05 00:00:00,17.9,987.22,784,18.7 ,5.2,0,60,11.3
2013-05-06 00:00:00,17.5,987.25,791,19.8 ,5,0,31,9.6
2013-05-07 00:00:00,17.7,987.25,790,16.5 ,4.5,0.53,42,6.1
2013-05-08 00:00:00,17.5,987.26,794,17.7 ,2.9,0.03,55,9
2013-05-09 00:00:00,17.7,987.39,837,15.4 ,5.4,0.35,58,6.1
2013-05-10 00:00:00,17.5,987.38,833,16.4 ,3.9,0,58,7.1
2013-05-11 00:00:00,17.9,987.74,956,16.5 ,3.6,0.01,52,2.1
2013-05-12 00:00:00,17.7,988.11,1090,18.4 ,3.1,0.14,56,7.1
2013-05-13 00:00:00,17.9,987.92,1020,20.3 ,6.3,0,52,9.8
2013-05-14 00:00:00,17.9,987.84,991,20.9 ,3.3,0,23,8.5
2013-05-15 00:00:00,18.1,987.85,993,23.4 ,5.1,0,29,11
2013-05-16 00:00:00,18.5,987.48,867,25.2 ,3.1,0,29,10
2013-05-17 00:00:00,18.5,988.31,1180,22.7 ,4.4,0.08,35,5.1
2013-05-18 00:00:00,18.7,988.71,1350,23.3 ,3.6,0,33,11.2
2013-05-19 00:00:00,18.9,988.92,1440,23.8 ,4.2,0,28,9.3
2013-05-20 00:00:00,18.9,988.76,1370,21.2 ,3.9,0.07,33,10.4
2013-05-21 00:00:00,19.1,989,1480,23.2 ,3.9,0,37,12.2
2013-05-22 00:00:00,18.7,989.13,1550,23.7 ,5,0.01,60,11.6
2013-05-23 00:00:00,19.1,989.14,1550,22.3 ,3.9,0,57,6.7
2013-05-24 00:00:00,19.1,988.94,1460,20.4 ,3.3,0.28,66,5.3
2013-05-25 00:00:00,19.5,988.73,1360,19.5 ,4.2,0.1,76,2.3
2013-05-26 00:00:00,19.9,988.36,1190,23.1 ,2.9,0.08,53,11.5
2013-05-27 00:00:00,19.9,987.62,916,24.7 ,3.6,0,37,12.8
2013-05-28 00:00:00,20.1,987.54,888,25.7 ,5.4,0.17,29,12.6
2013-05-29 00:00:00,20.5,987.87,999,23.4 ,4.2,0.11,36,10.1
2013-05-30 00:00:00,20.5,987.95,1030,24.8 ,4.5,0,39,12
2013-05-31 00:00:00,20.3,988.51,1260,25.8 ,4.7,0,29,12.3
2013-06-01 00:00:00,20.1,988.57,1280,21.2 ,4.4,0.94,32,11.1
2013-06-02 00:00:00,20.3,989,1490,18.8 ,2.5,0.01,60,10.6
2013-06-03 00:00:00,20.5,988.88,1430,21.1 ,3.3,0.44,53,10.2
2013-06-04 00:00:00,20.3,988.89,1430,20.6 ,2.3,0.92,72,5.8
2013-06-05 00:00:00,20.5,989.49,1730,22.2 ,2.3,0.24,69,10.3
2013-06-06 00:00:00,20.7,989.78,1880,22.1 ,3.9,0.56,50,10.1
2013-06-07 00:00:00,20.7,989.85,1920,22.4 ,2.5,0.03,70,9.5
2013-06-08 00:00:00,20.9,989.93,1960,24.6 ,4.2,0.01,45,12.4
2013-06-09 00:00:00,20.9,990.03,2010,19.4 ,3.6,0.57,47,3.7
2013-06-10 00:00:00,20.5,990.12,2070,16.5 ,3.1,0.09,67,0
2013-06-11 00:00:00,20.7,990.19,2100,18.7 ,3.9,0.01,48,12.5
2013-06-12 00:00:00,20.9,990.27,2150,20.3 ,3.6,0,39,12.5
2013-06-13 00:00:00,21.1,990.39,2220,21.6 ,3.6,0,29,12.7
2013-06-14 00:00:00,21.1,990.4,2220,22.5 ,3.9,0,28,12.8
2013-06-15 00:00:00,21.3,990.4,2220,23.4 ,3.6,0,31,12.7
2013-06-16 00:00:00,21.5,990.27,2150,24.4 ,2.9,0,29,12.2
2013-06-17 00:00:00,21.9,990.09,2050,25.2 ,4.7,0,34,12.2
2013-06-18 00:00:00,21.9,990.42,2230,25.2 ,2.6,0,35,10.7
2013-06-19 00:00:00,22.1,990.49,2270,25.6 ,2.5,0,38,12
2013-06-20 00:00:00,22.1,989.21,1610,24.4 ,3.9,0.59,39,5.7
2013-06-21 00:00:00,21.7,987.91,1020,22.3 ,3.9,0.5,71,7.9
2013-06-22 00:00:00,21.5,987.94,1030,22.1 ,2.3,0.03,73,5.2
2013-06-23 00:00:00,21.9,987.07,1040,22.8 ,2.6,0.24,65,7.7
2013-06-24 00:00:00,22.1,988.04,1060,23.4 ,2.3,0.04,56,10
2013-06-25 00:00:00,22.1,988.06,1070,21.2 ,2.5,0.8,66,5.6
2013-06-26 00:00:00,22.1,988.1,1090,21.6 ,3.9,1.31,70,7.3
2013-06-27 00:00:00,21.7,987.97,1040,19.1 ,3.6,0.08,78,2.2
2013-06-28 00:00:00,22.3,988.86,1440,21.9 ,2.6,0.04,66,8.6
2013-06-29 00:00:00,22.3,989.98,1990,23.9 ,3.1,0,60,10.6
2013-06-30 00:00:00,22.7,991.37,2800,22.9 ,5.3,0,53,5.5
2013-07-01 00:00:00,22.1,991.88,3120,21.0 ,3.1,0.12,64,0.2
2013-07-02 00:00:00,21.7,991.69,3000,22.0 ,2.4,0.01,61,7.3
2013-07-03 00:00:00,22.3,990.51,2290,23.7 ,3.5,0,64,7.4
2013-07-04 00:00:00,22.3,990.04,2020,22.3 ,3.9,0.01,56,4.7
2013-07-05 00:00:00,22.3,990.06,2030,19.1 ,2.6,1.07,79,0
2013-07-06 00:00:00,22.1,990.36,2200,19.4 ,2.6,0.08,84,0
2013-07-07 00:00:00,22.7,991.39,2810,21.7 ,1.9,0.04,70,5.1
2013-07-08 00:00:00,22.9,992.25,3360,22.3 ,3.9,0.02,57,5.7
2013-07-09 00:00:00,22.9,992.08,3250,21.1 ,2.9,0,55,5.3
2013-07-10 00:00:00,22.7,991.93,3150,21.4 ,1.9,0.01,57,3.6
2013-07-11 00:00:00,22.3,991.92,3140,23.1 ,3.5,0,67,6.2
2013-07-12 00:00:00,22.1,992.19,3320,22.7 ,2.3,0.06,70,8.8
2013-07-13 00:00:00,22.1,992.82,3730,21.9 ,2.5,0.36,70,5.4
2013-07-14 00:00:00,22.1,993.4,4110,23.2 ,2.6,0.61,57,10.5
2013-07-15 00:00:00,21.9,993.28,4030,23.5 ,2.8,0,65,11.8
2013-07-16 00:00:00,22.1,993.46,4140,23.8 ,4.9,0,57,9.1
2013-07-17 00:00:00,22.3,993.48,4160,24.4 ,3.1,0.07,54,11
2013-07-18 00:00:00,22.3,993.66,4270,20.6 ,2.5,0.44,74,0
2013-07-19 00:00:00,21.7,993.67,4280,20.8 ,2.4,2.17,83,4.3
2013-07-20 00:00:00,21.7,994.03,4510,21.3 ,2.6,1.02,80,4.7
2013-07-21 00:00:00,21.9,994.21,4630,22.4 ,3.9,0.05,76,6.5
2013-07-22 00:00:00,21.9,994.62,4910,22.3 ,3.1,0.9,72,8.5
2013-07-23 00:00:00,22.3,996.18,6060,19.5 ,1.9,1.82,85,2.4
2013-07-24 00:00:00,22.3,995.82,5770,21.4 ,2.4,0.09,73,9.6
2013-07-25 00:00:00,21.7,994.09,4560,21.1 ,2.8,0.01,76,0
2013-07-26 00:00:00,21.9,993.76,4340,22.6 ,1.9,0.07,72,7.2
2013-07-27 00:00:00,21.7,994.17,4600,23.2 ,3.1,0.2,65,11.3
2013-07-28 00:00:00,21.7,995.11,5240,24.1 ,3.1,0.02,64,8.9
2013-07-29 00:00:00,21.7,993.68,4290,23.5 ,3.6,0,68,4.9
2013-07-30 00:00:00,22.3,993.89,4420,21.9 ,2.9,0,74,7.6
2013-07-31 00:00:00,22.1,994.07,4540,22.6 ,2.5,1.07,62,11
2013-08-01 00:00:00,21.5,993.74,4320,20.4 ,2.2,0.25,68,6.8
2013-08-02 00:00:00,21.9,994.05,4520,22.4 ,2.8,0,64,11.1
2013-08-03 00:00:00,22.1,994.81,5030,23.6 ,2.8,0,62,11.5
2013-08-04 00:00:00,21.7,994.23,4640,19.3 ,1.9,0.87,78,0
2013-08-05 00:00:00,21.9,992.8,3720,21.2 ,3.6,0,73,10.7
2013-08-06 00:00:00,21.7,991.49,2870,22.1 ,3.3,0,60,11.8
2013-08-07 00:00:00,21.9,992.22,3380,23.3 ,4.2,0,55,9.2
2013-08-08 00:00:00,22.1,992.28,3340,20.8 ,3.1,0.22,76,6.8
2013-08-09 00:00:00,21.9,991.27,2740,21.7 ,2.2,0.06,66,9.7
2013-08-10 00:00:00,21.9,992.08,3250,21.0 ,3.1,0.54,62,8.1
2013-08-11 00:00:00,21.7,992.85,3750,19.6 ,1.9,0.72,64,6.9
2013-08-12 00:00:00,21.5,992.92,3800,19.1 ,1.9,0.49,84,1.4
2013-08-13 00:00:00,21.9,992.77,3700,20.8 ,2.3,1.46,70,10.9
2013-08-14 00:00:00,22.1,992.45,3500,21.4 ,2.6,0.07,65,8.5
2013-08-15 00:00:00,22.1,991.82,3080,22.7 ,2.9,1.48,63,11.2
2013-08-16 00:00:00,21.7,991.97,3180,19.7 ,3.2,0.09,72,9.5
2013-08-17 00:00:00,22.1,991.01,2580,19.2 ,1.9,0,70,4.2
2013-08-18 00:00:00,22.1,990.47,2260,19.1 ,2.3,0.04,71,5.6
2013-08-19 00:00:00,21.7,991.36,2800,21.3 ,2.7,0,67,9.1
2013-08-20 00:00:00,21.7,990.79,2450,21.4 ,4.3,0,56,9.7
2013-08-21 00:00:00,21.9,990.27,2150,22.9 ,2.6,0,53,10.3
2013-08-22 00:00:00,21.9,990.1,2050,22.9 ,3.1,0,58,9
2013-08-23 00:00:00,22.1,990.17,2090,23.1 ,2.9,0,59,9.8
2013-08-24 00:00:00,22.1,990.86,2490,23.7 ,3.1,0.05,49,10.7
2013-08-25 00:00:00,22.3,991.02,2580,20.3 ,2.2,0.11,63,0.4
2013-08-26 00:00:00,21.9,990.96,2550,20.3 ,2.6,0.18,68,6.3
2013-08-27 00:00:00,21.9,990.56,2320,21.9 ,3.6,0.01,61,11.4
2013-08-28 00:00:00,21.9,990.26,2140,23.1 ,3.6,0.09,53,11.7
2013-08-29 00:00:00,22.1,990.64,2360,19.7 ,2.7,1.48,80,1.6
2013-08-30 00:00:00,21.7,990.77,2430,19.7 ,1.9,1.07,66,0
2013-08-31 00:00:00,21.5,990.47,2260,18.9 ,2.2,0.01,80,0.2
2013-09-01 00:00:00,21.1,990.32,2180,19.7 ,1.9,0,75,3
2013-09-02 00:00:00,21.5,990.26,2140,20.6 ,2.9,1.5,70,7.2
2013-09-03 00:00:00,21.5,990.3,2160,17.6 ,2.3,0.69,84,0
2013-09-04 00:00:00,21.1,990.28,2150,16.9 ,2.8,0.69,84,0
2013-09-05 00:00:00,20.9,991.08,2630,14.8 ,3.1,0.43,87,0
2013-09-06 00:00:00,20.9,992.68,3640,16.2 ,2.3,0.13,83,0
2013-09-07 00:00:00,21.3,993.7,4300,17.4 ,1.9,0.1,83,0
2013-09-08 00:00:00,21.3,994.29,4680,18.4 ,2.3,0.16,85,0.2
2013-09-09 00:00:00,21.5,994.81,5030,18.6 ,999.9,0.18,85,0
2013-09-10 00:00:00,21.7,994.86,5060,19.2 ,2.5,0.4,83,3.8
2013-09-11 00:00:00,21.7,994.1,4550,18.1 ,999.9,1.11,77,4.6
2013-09-12 00:00:00,21.3,994.17,4600,16.4 ,2.3,1.88,82,4.3
2013-09-13 00:00:00,20.7,994.5,4820,17.4 ,2.6,1.19,80,6.7
2013-09-14 00:00:00,20.5,993.75,4330,19.3 ,3.9,0,73,7.4
2013-09-15 00:00:00,20.5,993.45,4140,20.1 ,2.9,0,68,9.3
2013-09-16 00:00:00,20.5,993.09,3910,20.0 ,3.5,0.04,67,7.5
2013-09-17 00:00:00,20.3,992.15,3290,20.7 ,4.2,0,66,10.7
2013-09-18 00:00:00,19.5,991.55,2910,22.1 ,3.6,0,63,11.2
2013-09-19 00:00:00,19.3,991.31,2760,19.8 ,3.9,0.13,65,7.3
2013-09-20 00:00:00,19.5,991.19,2690,18.6 ,2.6,0.72,66,5.8
2013-09-21 00:00:00,19.7,991.14,2660,19.6 ,2.9,0,70,6.6
2013-09-22 00:00:00,19.9,991.46,2850,20.9 ,3.1,0,68,9.6
2013-09-23 00:00:00,20.1,991.08,2620,22.3 ,2.8,0,62,7.5
2013-09-24 00:00:00,20.1,990.59,2330,20.7 ,3.1,0,54,8.5
2013-09-25 00:00:00,20.3,991.35,2780,20.5 ,4.7,0,51,6.8
2013-09-26 00:00:00,19.9,991.22,2710,18.7 ,2.5,0.02,55,0
2013-09-27 00:00:00,19.7,991.06,2610,14.4 ,1.9,0.76,80,0
2013-09-28 00:00:00,19.1,991.7,3000,16.2 ,3.2,0.71,67,9
2013-09-29 00:00:00,19.3,991.81,3080,15.9 ,3.2,0,64,10.4
2013-09-30 00:00:00,18.7,991.8,3070,16.7 ,3.5,0,55,10.4
2013-10-01 00:00:00,18.7,991.8,3070,19.1 ,2.5,0,52,8.7
2013-10-02 00:00:00,18.5,991.52,2890,16.8 ,2.9,0.04,65,3.5
2013-10-03 00:00:00,18.7,991.01,2580,17.9 ,2.6,0.37,74,5.7
2013-10-04 00:00:00,18.9,990.46,2260,16.8 ,2.7,0.09,68,0.5
2013-10-05 00:00:00,19.1,990.49,2270,16.4 ,3.9,0.18,71,2.8
2013-10-06 00:00:00,19.1,990.5,2280,16.2 ,2.5,0.06,78,2
2013-10-07 00:00:00,19.3,990.55,2310,17.4 ,2.6,0.02,70,2
2013-10-08 00:00:00,19.1,991.05,2600,15.8 ,2.6,0,68,3.6
2013-10-09 00:00:00,19.5,991.65,2970,16.4 ,3.9,0,66,9.3
2013-10-10 00:00:00,19.7,991.36,2790,17.1 ,2.6,0,65,9.4
2013-10-11 00:00:00,19.5,990.67,2380,17.2 ,3.1,0,64,9.6
2013-10-12 00:00:00,19.3,990.81,2460,16.6 ,4.2,0,63,9.5
2013-10-13 00:00:00,19.3,991,2570,17.8 ,3.1,0,62,9.4
2013-10-14 00:00:00,19.3,990.81,2460,19.4 ,2.2,0,58,6.8
2013-10-15 00:00:00,19.3,990.57,2320,16.1 ,1.9,0.15,73,0
2013-10-16 00:00:00,19.5,990.53,2300,17.2 ,2.3,0,67,4.1
2013-10-17 00:00:00,19.1,990.53,2300,16.0 ,1.9,0.11,75,1.6
2013-10-18 00:00:00,18.7,990.53,2300,17.3 ,4.5,0.57,74,2.2
2013-10-19 00:00:00,18.7,990.3,2160,14.9 ,2.8,0.02,66,3.7
2013-10-20 00:00:00,18.3,989.71,1850,15.0 ,1.9,0.02,69,0
2013-10-21 00:00:00,18.1,989.63,1800,15.7 ,2.2,0,65,1
2013-10-22 00:00:00,18.1,989.71,1840,13.7 ,3.9,0.38,65,0
2013-10-23 00:00:00,18.1,990.34,2190,11.6 ,2.3,0.19,80,0
2013-10-24 00:00:00,17.9,990.28,2160,13.3 ,2.6,0,70,8.7
2013-10-25 00:00:00,17.5,989.73,1850,14.0 ,3.5,0,70,8
2013-10-26 00:00:00,17.1,989.64,1810,13.8 ,3.1,0,60,2.1
2013-10-27 00:00:00,17.1,989.64,1810,15.4 ,3.1,0,63,3.9
2013-10-28 00:00:00,17.1,989.57,1770,15.7 ,4.2,0,62,5.9
2013-10-29 00:00:00,16.9,989.57,1710,14.2 ,3.9,0.18,70,6.9
2013-10-30 00:00:00,16.9,989.56,1770,14.1 ,4.3,0,74,7.3
2013-10-31 00:00:00,16.5,989.56,1760,13.4 ,3.9,0,66,8.6
2013-11-01 00:00:00,16.3,989.35,1660,12.8 ,4.2,0,62,8.7
2013-11-02 00:00:00,16.1,989.16,1560,12.7 ,4.2,0,63,8.4
2013-11-03 00:00:00,16.3,989.15,1560,13.4 ,2.9,0,63,8.5
2013-11-04 00:00:00,16.3,989.16,1560,13.3 ,3.9,0,64,9.3
2013-11-05 00:00:00,16.3,989.26,1610,13.6 ,5.2,0,64,9.3
2013-11-06 00:00:00,16.3,989.28,1620,13.4 ,5.1,0,63,8.5
2013-11-07 00:00:00,16.1,989.27,1620,13.5 ,4.2,0,66,9.1
2013-11-08 00:00:00,16.5,989.24,1600,13.9 ,4.4,0,63,8.8
2013-11-09 00:00:00,16.5,989.14,1560,14.6 ,4.7,0,62,9
2013-11-10 00:00:00,16.3,989.13,1550,14.7 ,4.3,0,64,8.7
2013-11-11 00:00:00,16.5,989.16,1550,15.1 ,3.1,0,66,8.4
2013-11-12 00:00:00,16.5,989.06,1510,14.7 ,3.1,0,66,8.6
2013-11-13 00:00:00,16.3,988.62,1300,13.9 ,3.6,0,57,9
2013-11-14 00:00:00,16.3,988.6,1300,12.5 ,4.3,0,52,9.2
2013-11-15 00:00:00,16.5,988.76,1370,13.2 ,4.2,0,56,9.1
2013-11-16 00:00:00,16.1,988.56,1280,14.6 ,2.8,0,62,8.9
2013-11-17 00:00:00,16.1,988.56,1280,15.0 ,3.9,0,64,7.8
2013-11-18 00:00:00,15.7,989.46,1720,15.1 ,2.5,0,59,9.1
2013-11-19 00:00:00,15.5,989.49,1730,13.3 ,4.3,0,59,7.5
2013-11-20 00:00:00,15.3,989.01,1490,12.2 ,4.5,0,62,9.2
2013-11-21 00:00:00,14.8,988.67,1320,10.8 ,4.5,0,59,8.6
2013-11-22 00:00:00,14.6,988.47,1230,10.1 ,4.2,0,55,9.1
2013-11-23 00:00:00,14.2,988.39,1200,10.3 ,3.6,0,52,9.3
2013-11-24 00:00:00,14,988.37,1190,10.4 ,3.1,0,52,9.7
2013-11-25 00:00:00,14,988.38,1190,10.8 ,3.9,0,61,9.4
2013-11-26 00:00:00,14,989.04,1510,11.5 ,4.4,0,62,9.1
2013-11-27 00:00:00,14,989.49,1730,10.3 ,2.5,0,59,7.9
2013-11-28 00:00:00,14,989.5,1730,8.6 ,2.3,0,47,0
2013-11-29 00:00:00,13.8,988.84,1410,8.3 ,999.9,0,60,0
2013-11-30 00:00:00,13.6,988.32,1170,7.9 ,1.9,0.01,69,3.1
2013-12-01 00:00:00,13.4,988.27,1150,10.3 ,2.7,0,65,7.5
2013-12-02 00:00:00,13.2,989.06,1520,10.2 ,4.3,0,65,6.1
2013-12-03 00:00:00,13,989.26,1610,10.6 ,3.9,0,67,8.9
2013-12-04 00:00:00,12.8,989.14,1550,10.0 ,3.9,0,68,8.6
2013-12-05 00:00:00,12.6,988.25,1150,11.1 ,3.2,0,65,9.1
2013-12-06 00:00:00,12.6,988.49,1240,10.2 ,2.3,0,57,9.1
2013-12-07 00:00:00,12.4,988.12,1100,9.8 ,3.2,0,64,7.8
2013-12-08 00:00:00,12.4,987.8,976,10.3 ,5.1,0,58,9.2
2013-12-09 00:00:00,12.4,987.65,924,8.9 ,2.3,0,59,7.9
2013-12-10 00:00:00,12.2,987.5,873,8.9 ,3.9,0,59,7.3
2013-12-11 00:00:00,12,987.38,834,8.3 ,3.3,0,55,9.2
2013-12-12 00:00:00,12,987.36,828,8.8 ,4.9,0,52,9
2013-12-13 00:00:00,11.8,987.37,832,8.5 ,3.1,0,52,9
2013-12-14 00:00:00,11.8,987.41,844,11.1 ,4.2,0,55,8.7
2013-12-15 00:00:00,11.6,987.44,854,3.3 ,3.9,0.19,63,0
