model,horizon,site_id,rmse,mae,bias,n
TR-unbounded,1,01427207,0.6767816835593129,0.5087038086563674,0.06399687852764152,1076
TR-unbounded,1,01428500,0.5930115916383383,0.4546141289999293,0.0871501330992182,1066
TR-unbounded,1,01463500,0.4814856763849856,0.3780912493730701,0.031048757612705237,1075
TR-unbounded,1,01480617,0.8684849591602677,0.6686187073492235,0.0750387599391322,1085
TR-unbounded,1,01540500,0.470998008443487,0.3662687206925243,0.00028618194242956287,930
TR-unbounded,1,01542500,0.6836574787577817,0.5319421739503398,0.18621119529954752,1087
TR-unbounded,1,01549700,0.7031266431054103,0.5362025559250055,-0.0006445954521906015,1081
TR-unbounded,1,02110701,0.6791952054979946,0.519515030354517,-0.011741731187294963,1049
TR-unbounded,1,02176930,0.8231314166960829,0.621013312552616,-0.10913904437765207,1053
TR-unbounded,1,02266300,0.6204396426498121,0.44603608537358697,-0.024788523821069094,1083
TR-unbounded,1,02330450,0.8173513790268641,0.5942856442211266,-0.032961287422287766,1064
TR-unbounded,1,02334430,0.36346469152344174,0.24927616938812422,-0.05658130105278388,1094
TR-unbounded,1,02334885,0.6159838880463537,0.44353341857955486,-0.06448473971766133,1094
TR-unbounded,1,02336120,0.7725164638947112,0.5678146005225665,0.012537253923837694,1086
TR-unbounded,1,02336300,0.7979020833077634,0.5954631525660873,0.059593971956760514,1090
TR-unbounded,1,02336728,0.7256559707636216,0.5458761567673925,-0.30736703995735415,1085
TR-unbounded,1,02397000,0.4325177320233069,0.3343158779775395,0.0068157823646769755,1088
TR-unbounded,1,02455980,0.7342138509454487,0.5349472392524117,0.03422758173193962,1051
TR-unbounded,1,02458450,0.7445255558130935,0.5443485550220465,0.009499487278114024,1091
TR-unbounded,1,02474560,0.5328716998538526,0.4140628785279135,0.06380543318023123,1086
TR-unbounded,1,03007800,0.7448851364429175,0.5646637381747598,0.07514556564849892,1087
TR-unbounded,1,03034000,0.8077478014903868,0.6272014829291488,0.018874918599173666,1060
TR-unbounded,1,03036000,0.5366266399273283,0.4022362541531638,-0.0034184272980198804,1079
TR-unbounded,1,03047000,0.589153590210623,0.45168479173555287,0.035780666147896996,1090
TR-unbounded,1,03077500,0.30433117235186896,0.22570136708673086,0.04946601337287577,1024
TR-unbounded,1,03105500,0.7016779285330583,0.5160497405677759,-0.06965570168682883,1086
TR-unbounded,1,03106000,0.7378346182357374,0.5700065481738615,-0.02537400971786781,1041
TR-unbounded,1,03301900,0.9293204695204614,0.684590349321285,0.0027832467960061517,1068
TR-unbounded,1,03353200,0.8552657062751572,0.6582644820643828,-0.03364818940652608,1073
TR-unbounded,1,03456991,0.7489645602378102,0.5684376228154536,-0.012621663019628337,1077
TR-unbounded,1,04027000,0.7127594870975799,0.5040922091589165,-0.025917610174446982,1061
TR-unbounded,1,04043238,0.7994799749058144,0.5706133806059666,-0.0224658681029776,1081
TR-unbounded,1,04043244,0.7874929217276927,0.5812782746933173,0.01337330663578441,1083
TR-unbounded,1,04067500,0.4605960513811666,0.34513839527250584,-0.01072334351270854,1050
TR-unbounded,1,04077630,0.7002225744778549,0.5087563652943622,0.06892092815741652,1094
TR-unbounded,1,04124200,0.33060362634861035,0.2464577303482936,0.03683386290029725,1092
TR-unbounded,1,04125460,0.5296841202963958,0.4050027144595611,0.0070920557112076265,1089
TR-unbounded,1,04137005,0.3789706327299284,0.2906979054813534,0.044534188850443905,1091
TR-unbounded,1,04176500,0.45353892766956944,0.3474383264279684,0.025561051371592165,1087
TR-unbounded,1,04208000,0.6359732572313151,0.4920954096589525,0.00974604489854895,1040
TR-unbounded,1,05054000,0.3782144330399419,0.2681450824402134,0.020614020381560773,1076
TR-unbounded,1,05057000,0.5868909347835212,0.41723434776137563,0.025989487023558033,1067
TR-unbounded,1,05289800,0.7344281131128327,0.5367446313312921,0.05510261082578673,887
TR-unbounded,1,05331833,0.8266363582448578,0.6163743795794856,0.045206675090739466,1042
TR-unbounded,1,05370000,0.4528078260448557,0.3332837902986053,0.04812074058324674,1091
TR-unbounded,1,05382255,0.6588445699186363,0.4921816028872508,0.050100325185539925,1094
TR-unbounded,1,05382257,1.3311143306953337,0.949621715765395,-0.04124858790278984,1085
TR-unbounded,1,05406457,0.79770814195662,0.581495479742686,0.05613183204428738,996
TR-unbounded,1,05458300,0.6552005847406078,0.47716978788560366,-0.023895882502602373,1060
TR-unbounded,1,05517000,0.6820998556751269,0.5249424182699219,-0.06464648144438835,1094
TR-unbounded,1,06036805,0.8347269676493908,0.6401570089468706,0.026969981237248912,1091
TR-unbounded,1,06036905,0.9694019348375997,0.7332624577952913,0.018526105732542934,1094
TR-unbounded,1,06036940,1.1635796088211858,0.8660992435483269,0.34836361347100675,1092
TR-unbounded,1,06041000,0.42627505669573446,0.2995125988774407,0.015869837845579535,1066
TR-unbounded,1,06623800,0.5967472453462815,0.39112889624840097,0.052484373514616,925
TR-unbounded,1,06894000,0.5835988396020783,0.4366802481573019,0.0036251512981617696,1072
TR-unbounded,1,06934500,0.35287077200923217,0.2713707769350511,0.0284845395733969,887
TR-unbounded,1,07106000,1.1612999701141151,0.8638484179823926,-0.025277340214233862,896
TR-unbounded,1,07178200,0.6389283816273801,0.4683436719413979,0.04635286344008762,929
TR-unbounded,1,07194880,0.7781693677435502,0.5700420012557069,-0.015004773573441939,517
TR-unbounded,1,07332622,0.9630964571632809,0.6918654959148183,0.028718265885983658,878
TR-unbounded,1,08048000,0.633423797505995,0.45735113547830025,-0.026015550725600307,850
TR-unbounded,1,08052700,1.154970350573748,0.8501754920518898,-0.05458932796962963,789
TR-unbounded,1,08065350,0.47480194313274593,0.3525500794752274,-0.015011599917793036,913
TR-unbounded,1,08070200,0.6502979546045029,0.48008900306338365,0.015356834956577864,1050
TR-unbounded,1,08123850,0.9136778576898658,0.6907264072239165,0.01898638073748374,767
TR-unbounded,1,09136100,0.7404028606262979,0.5572474414200494,-0.02725688274487976,1089
TR-unbounded,1,09144250,0.5923290362028351,0.4569294302181883,-0.009534695204142692,1092
TR-unbounded,1,09149500,0.6987431602781186,0.5169582203166794,-0.002753488155561981,1094
TR-unbounded,1,09163500,0.4400981113052075,0.3377784779199554,-0.01609025636412907,1094
TR-unbounded,1,09180000,0.6610285553820645,0.4872859771270647,-0.010507576328234463,1089
TR-unbounded,1,09261000,0.5284633128819781,0.37839178869540463,0.023949684047270135,1032
TR-unbounded,1,09302000,0.6250776080667941,0.44267479731931975,0.08173232849867705,1074
TR-unbounded,1,09380000,0.30450181006357835,0.21068290267958611,0.011825404153793517,1069
TR-unbounded,1,10129900,0.6351309137103064,0.44900482068717706,0.012525152273780765,1076
TR-unbounded,1,10301500,0.8257479898643802,0.6036997544920867,0.029778239386263734,1074
TR-unbounded,1,10351600,0.5468376686616204,0.41555207935205735,0.03325244676595353,1062
TR-unbounded,1,11262900,0.7173921368266287,0.52904124657916,0.04737110716800949,659
TR-unbounded,1,11467000,0.3844903045479681,0.299776995378177,-0.013949424213639566,1094
TR-unbounded,1,11507500,0.4340156194274193,0.3329103069097294,0.00095170697357363,1094
TR-unbounded,1,12056500,0.3313729821452509,0.24817508970943983,-0.012074588926402726,1069
TR-unbounded,1,12115000,0.3411776218555332,0.25469555150325557,-0.01537564416198956,1017
TR-unbounded,1,12117600,0.4194271471468807,0.3140701647868322,-0.0083327532250441,1094
TR-unbounded,1,12210700,0.5892774022722022,0.453466129803221,-0.018637668622595128,983
TR-unbounded,1,12212050,0.5133971491780475,0.37421968684011386,-0.007562243956710981,979
TR-unbounded,1,12213100,0.6046591583331599,0.46503003527778025,-0.03619651832080139,1041
TR-unbounded,1,12363000,0.4109701098834458,0.31043362045011513,0.002630111918022687,1056
TR-unbounded,1,12398600,0.2907365305612673,0.21444488746148307,-0.0077348548862784736,1061
TR-unbounded,1,13018350,0.7243990957880415,0.5118349653920953,0.07948522736312298,1067
TR-unbounded,1,13154500,0.27795951886709735,0.217580953856055,0.006267871281346632,1094
TR-unbounded,1,13317660,0.2284114234755188,0.17799200403624962,0.03083487849348859,1094
TR-unbounded,1,13342500,0.43161856573687585,0.32307503689250733,-0.009455706143727906,1094
TR-unbounded,1,14091500,0.38865724111078753,0.3011868913169317,0.011760150841428762,1094
TR-unbounded,1,14150800,0.5976259405827075,0.46752158680171374,-0.022276274987940842,1094
TR-unbounded,1,14151000,0.5415941386090529,0.34543263892203097,-0.003437133115357794,1073
TR-unbounded,1,14152000,0.3494048525290236,0.2642903014417097,0.009596128166813574,1092
TR-unbounded,1,14153500,0.28210144145355165,0.20573396221708853,-0.02312890894944278,1086
TR-unbounded,1,14154500,0.5178837772549654,0.4027284963947573,-0.008711750097949118,1089
TR-unbounded,1,14159500,0.3564776526011251,0.2410191874350271,-0.015950137898669264,1085
TR-unbounded,1,14161500,0.419520668988246,0.32351915564856687,0.048576422127372496,1089
TR-unbounded,1,14179000,0.4993145797187079,0.37283338544332434,-0.06321619975385326,985
TR-unbounded,1,14185000,0.49508804607307716,0.384491217264315,-0.014069586591022728,1025
TR-unbounded,1,14210000,0.31797224943919966,0.23496358539251722,-0.03486951576436264,1088
TR-unbounded,1,14211499,0.6493716648389485,0.49034773392626807,-0.0168468958518123,1086
TR-unbounded,1,14211500,0.6491102631716722,0.4931959240956414,-0.030495837935827753,1064
TR-unbounded,1,14320934,0.4665082979264401,0.3568655370448403,-0.04877837839896961,1077
TR-unbounded,1,255534081324000,0.775923979292234,0.5880495503600618,0.07777727427107563,1068
TR-unbounded,3,01073319,1.5148783435884685,1.126097237784029,-0.039749817969857194,964
TR-unbounded,3,01104415,1.5440710642310909,1.2286679410369772,-0.2517083697130806,950
TR-unbounded,3,01104455,1.5219064600942855,1.1137135268106155,-0.026472687070762856,843
TR-unbounded,3,01104475,1.5337815878108558,1.2307539468005673,-0.2984276092791315,1081
TR-unbounded,3,01129500,1.3531967806684984,0.9835323106469382,-0.15174978508762402,1092
TR-unbounded,3,01400500,1.7071700230531839,1.320057690858217,-0.10039881115496471,955
TR-unbounded,3,01408029,1.7574423655974896,1.3918496849565438,-0.22257089767447902,877
TR-unbounded,3,01425000,0.7868771314822984,0.5407000969721117,-0.0229387390333722,1065
TR-unbounded,3,01426500,1.2116759263143067,0.9299490078607853,0.12396182090880803,926
TR-unbounded,3,01427207,1.456275483434069,1.1169821718892203,0.010812211989242355,1070
TR-unbounded,3,01428500,1.4883971220920218,1.1466701427574875,0.04793328159366498,1059
TR-unbounded,3,01463500,1.2603617087449104,0.9921643539720051,0.01342591540696465,1070
TR-unbounded,3,01480617,1.6644078737450323,1.3238747012504826,-0.004408529301484424,1080
TR-unbounded,3,01540500,1.1691612069631532,0.9053989530885077,-0.07377696673538157,923
TR-unbounded,3,01542500,1.6087338419616568,1.2623079321589907,0.2959638976965395,1082
TR-unbounded,3,01549700,1.6511038878714455,1.2833499052108719,-0.09760136287850002,1075
TR-unbounded,3,02110701,1.6899406877912049,1.2965169555933678,-0.05808342156688028,1047
TR-unbounded,3,02176930,1.6197375053100642,1.2225163615955652,-0.27070545361924714,1048
TR-unbounded,3,02266300,1.4696474004237523,1.1293956231097784,-0.22332022229904147,1078
TR-unbounded,3,02330450,1.501511855484486,1.1037563319580317,-0.16197778406801203,1058
TR-unbounded,3,02334430,0.46396734251997046,0.3335739060635968,-0.17786756400223616,1092
TR-unbounded,3,02334885,1.5708287771337226,1.1642682094713708,-0.20857814572232986,1092
TR-unbounded,3,02336120,1.7201536340265353,1.2852585666170844,-0.04817171108921001,1082
TR-unbounded,3,02336300,1.7723816065160283,1.3378590078204595,0.05368566445004656,1086
TR-unbounded,3,02336728,1.6036734070897753,1.2179189900115686,-0.8239774360480132,1080
TR-unbounded,3,02397000,1.0673648707564634,0.8298348647909858,-0.037260090548068746,1087
TR-unbounded,3,02455980,1.461331313768668,1.0898220163222343,-0.02169604425366044,1039
TR-unbounded,3,02458450,1.5046586740978034,1.1457331431262632,-0.03827061477829432,1088
TR-unbounded,3,02474560,1.4410198432304053,1.1339236373601693,0.027148408898584504,1082
TR-unbounded,3,03007800,1.6969233992059098,1.3184815701627468,0.06551206636065253,1082
TR-unbounded,3,03034000,1.802228584130205,1.4175431306553137,-0.05217570645456507,1058
TR-unbounded,3,03036000,0.9301133024981051,0.6888171624746069,-0.037250263382658216,1074
TR-unbounded,3,03047000,1.1377018162560566,0.8464183881495366,0.05353429447311693,1088
TR-unbounded,3,03077500,0.4869772659992523,0.359884571514373,0.10730631370188795,1019
TR-unbounded,3,03105500,1.6448887741851173,1.252447543429579,-0.21330562514320098,1082
TR-unbounded,3,03106000,1.8355776113155615,1.438261700326458,-0.13029884004414197,1034
TR-unbounded,3,03301900,1.7554156500747282,1.3530466394444622,-0.07961352943028352,1063
TR-unbounded,3,03353200,1.9273409295423012,1.5217122380031602,-0.1793164872009064,1070
TR-unbounded,3,03456991,1.51073333691274,1.1631879431159837,-0.0841809436692826,1069
TR-unbounded,3,04027000,1.6422182803931327,1.126296737379937,-0.18306995278888824,1054
TR-unbounded,3,04043238,1.466386553607538,1.0535122271260198,-0.1645636808757279,1076
TR-unbounded,3,04043244,1.4065370409496176,1.0404019074695767,-0.06015050372970226,1079
TR-unbounded,3,04067500,1.205639207541794,0.8581891615334325,-0.13092342584569103,1042
TR-unbounded,3,04077630,1.5048581558619267,1.0673552500868673,0.025093525124120185,1092
TR-unbounded,3,04124200,0.5685334623508427,0.41983532338514234,0.035518464785103405,1090
TR-unbounded,3,04125460,1.2622039776315168,0.9750981937438113,-0.08351435285834126,1085
TR-unbounded,3,04137005,0.7844578710570493,0.5766299928921986,0.015912222467801128,1088
TR-unbounded,3,04176500,1.239345314541974,0.9335513117304374,-0.07735535377380284,1083
TR-unbounded,3,04208000,1.591916408916159,1.2357984102875665,-0.08922689157473354,1021
TR-unbounded,3,05054000,0.9363315531336113,0.6562313511982483,-0.03821889429086336,1068
TR-unbounded,3,05057000,1.482851759009407,1.0453166754325245,-0.04368192008038779,1062
TR-unbounded,3,05289800,1.5042979118859174,1.1403519244518447,0.001954653781041555,861
TR-unbounded,3,05331833,1.4836492693468648,1.1147559657793786,-0.02975029509435311,1034
TR-unbounded,3,05370000,0.900479943272897,0.6476742424618671,0.008730161113335825,1088
TR-unbounded,3,05382255,1.153254699440125,0.8819985765663586,0.04926696016756823,1092
TR-unbounded,3,05382257,1.795207600976777,1.335453510086109,-0.16128599949993622,1082
TR-unbounded,3,05406457,1.1405024836202704,0.8852219818324791,0.008517233886408305,983
TR-unbounded,3,05458300,1.6893089712538911,1.2326339709027891,-0.22628598882683687,1050
TR-unbounded,3,05517000,1.693123073543676,1.3355531093565534,-0.25183844940511735,1092
TR-unbounded,3,06036805,1.3477973501954854,1.060753882155918,0.020437127707854788,1088
TR-unbounded,3,06036905,1.6659484105401086,1.3151869853337605,-0.025429670190636466,1092
TR-unbounded,3,06036940,1.797325248379187,1.3755682800012992,0.7127746648525972,1090
TR-unbounded,3,06041000,1.0297054756961919,0.709810829759207,-0.008296188433514737,1059
TR-unbounded,3,06623800,0.8312287319781237,0.556983556240878,0.06443638805907383,920
TR-unbounded,3,06894000,1.5458800257289917,1.2029332444968082,-0.09159309385078288,1064
TR-unbounded,3,06934500,0.9529020761146153,0.7447006407900956,-0.029049521334538305,864
TR-unbounded,3,07106000,1.8086941783785817,1.3906188239521986,-0.10034437104027213,866
TR-unbounded,3,07178200,1.5043034651947598,1.179933552324049,0.014311780937451373,907
TR-unbounded,3,07194880,1.2430247178009983,0.962388784099973,-0.11488442188582693,513
TR-unbounded,3,07332622,1.9742103737282022,1.4839390841815514,0.04157849725443509,865
TR-unbounded,3,08048000,1.4784997554319212,1.0989233923532877,-0.1210982601901135,830
TR-unbounded,3,08052700,2.3653439607151414,1.799313144634826,-0.1727687348974794,754
TR-unbounded,3,08065350,1.3203841954823705,0.9999281930498662,-0.1468023728687142,898
TR-unbounded,3,08070200,1.5858541667416837,1.2295411614810718,-0.10270941301160055,1037
TR-unbounded,3,08123850,2.0864705512940986,1.6043427010746152,-0.010452305037399834,754
TR-unbounded,3,09136100,1.2067405064547483,0.9483301298917712,-0.11463171346808361,1085
TR-unbounded,3,09144250,1.0972293810231875,0.8773514100102656,-0.07546173978972874,1090
TR-unbounded,3,09149500,1.1486474981239367,0.8961411436125909,-0.02357702421727199,1092
TR-unbounded,3,09163500,1.024239320005576,0.7979015807614359,-0.09761525210054527,1092
TR-unbounded,3,09180000,1.2856285002507588,0.9974061636195878,-0.11179726282151803,1086
TR-unbounded,3,09261000,1.183468262587147,0.8832270107595279,-0.004816267597156799,1023
TR-unbounded,3,09302000,1.2008184345331996,0.8989757970030846,0.08202826915346328,1068
TR-unbounded,3,09380000,0.5301877028429512,0.3797296202876107,-0.09642372086616215,1066
TR-unbounded,3,10129900,1.1391792110612677,0.8179066234832607,-0.018391603203603436,1071
TR-unbounded,3,10301500,1.5826755774900745,1.2183864671422437,-0.0268567042855116,1066
TR-unbounded,3,10351600,1.3132472615812762,1.0381038407409144,0.059758413109942524,1052
TR-unbounded,3,11262900,1.416614559281775,1.0980310647765552,0.02247951103865733,652
TR-unbounded,3,11467000,0.9091042853174855,0.7196737306895274,-0.04763455879993929,1092
TR-unbounded,3,11507500,1.2258048922491032,0.9507179342701542,-0.047000258252188405,1092
TR-unbounded,3,12056500,0.6036054882265321,0.47230674985428933,-0.026005685609271276,1065
TR-unbounded,3,12115000,0.592297313949187,0.4554938818989349,-0.037494129054951204,1007
TR-unbounded,3,12117600,0.6983115911470239,0.5453307906786601,-0.07520350156686244,1092
TR-unbounded,3,12210700,1.04625265903528,0.8231868026452572,-0.06494272615386877,967
TR-unbounded,3,12212050,1.0324707642943791,0.7676583319220871,-0.02283751103337737,962
TR-unbounded,3,12213100,1.1785351953606764,0.9321865087307676,-0.10680984412033187,1023
TR-unbounded,3,12363000,0.8104288718338128,0.6200433536645028,-0.046386020772278935,1057
TR-unbounded,3,12398600,0.6039381881266205,0.4548633718909252,-0.04177043803745792,1050
TR-unbounded,3,13018350,1.3447532571800258,0.9916059984468967,0.09730886539579249,1063
TR-unbounded,3,13154500,0.5785765112914992,0.4486671570019845,-0.05760664223751307,1092
TR-unbounded,3,13317660,0.5393057271603977,0.41874654908756637,0.039825559797741106,1092
TR-unbounded,3,13342500,0.8922974326475106,0.6740381389419675,-0.10251495090378074,1092
TR-unbounded,3,14091500,0.6290719995035975,0.4843319760574089,-0.009417398464985386,1092
TR-unbounded,3,14150800,1.2846710176854388,0.9958930913345281,-0.09375908759050752,1092
TR-unbounded,3,14151000,1.166792883680052,0.776950126572659,-0.02860096944005866,1064
TR-unbounded,3,14152000,0.6750845316166456,0.5263474245683862,-0.028825926649461098,1090
TR-unbounded,3,14153500,0.5736295567174285,0.4278251554961566,-0.054515645376194834,1082
TR-unbounded,3,14154500,1.227554182736947,0.9396852772319294,-0.0535145207443729,1086
TR-unbounded,3,14159500,0.610525955755067,0.4251815238263872,-0.045833638994782065,1080
TR-unbounded,3,14161500,0.8394056424564418,0.6335508899574561,0.07748740819277686,1086
TR-unbounded,3,14179000,0.9113841568577506,0.7020425957362182,-0.1789450168487853,979
TR-unbounded,3,14185000,1.0980452488557193,0.8432371278174501,-0.07851762312568705,1018
TR-unbounded,3,14210000,0.6564354252742853,0.4907465074163335,-0.11875092504652386,1086
TR-unbounded,3,14211499,1.3809783294357876,1.0535445183047307,-0.1081724199784882,1082
TR-unbounded,3,14211500,1.4837091326461653,1.1258528895605178,-0.12781010173615956,1050
TR-unbounded,3,14320934,1.0726448952729892,0.8241263545416538,-0.1541693013366642,1071
TR-unbounded,3,255534081324000,1.6850524325217209,1.2961548685464686,-0.03207002320978524,1059
TR-unbounded,7,01073319,1.8194586687717804,1.3651723062652759,-0.17747157776603315,954
TR-unbounded,7,01104415,1.6474849762114534,1.2810317738939778,-0.47212660628131914,939
TR-unbounded,7,01104455,1.7358725730757112,1.2445457676641953,-0.09823257012281592,835
TR-unbounded,7,01104475,1.7487864386151033,1.3630597657873729,-0.5529364633294286,1076
TR-unbounded,7,01129500,1.618014677218268,1.1386257669853768,-0.28347727583052745,1088
TR-unbounded,7,01400500,2.1061655395332974,1.631642508026244,-0.27532750661602284,952
TR-unbounded,7,01408029,1.9888979868176602,1.5586502924004448,-0.4571982086958172,856
TR-unbounded,7,01425000,1.0045230735315027,0.6856118942300479,-0.07139878679405558,1056
TR-unbounded,7,01426500,1.4008010836898828,1.083045741806471,0.13160491604154168,914
TR-unbounded,7,01427207,1.8446661430650269,1.4293101878067511,-0.021902744919201845,1063
TR-unbounded,7,01428500,2.0248496523851363,1.5760006915092242,0.007781628071130801,1054
TR-unbounded,7,01463500,1.7801313717215375,1.4088042971932393,-0.06016915332378637,1062
TR-unbounded,7,01480617,1.9233154455143846,1.5103213810233824,-0.31299670858232503,1076
TR-unbounded,7,01540500,1.7351723716426868,1.3624793024097785,-0.19326978938737893,911
TR-unbounded,7,01542500,2.05608797899456,1.6140469857348139,0.43857582627842284,1078
TR-unbounded,7,01549700,2.12907607339502,1.6532646849402661,-0.2685090936176228,1068
TR-unbounded,7,02110701,2.1328543068570416,1.6466075899056092,-0.2072737404097702,1037
TR-unbounded,7,02176930,1.9542937453142593,1.4953128093137191,-0.4493565739920506,1040
TR-unbounded,7,02266300,1.7783453903410256,1.3703293916004806,-0.41529321225721444,1072
TR-unbounded,7,02330450,1.765694350737833,1.3029500310648052,-0.26867037077177136,1050
TR-unbounded,7,02334430,0.4638688996650169,0.36847822157775656,-0.2850266861564973,1088
TR-unbounded,7,02334885,2.0110797363467405,1.4896602543399613,-0.3506067370228907,1088
TR-unbounded,7,02336120,2.1159282363474667,1.5645301905495148,-0.14955419450998306,1080
TR-unbounded,7,02336300,2.1824507507353386,1.6434368712404077,-0.007809300100957612,1082
TR-unbounded,7,02336728,2.3182223029377305,1.7687170586178296,-1.3518340462645635,1076
TR-unbounded,7,02397000,1.5228773386032937,1.1799273935131136,-0.08670899325950752,1082
TR-unbounded,7,02455980,1.73708905386759,1.2815209030062393,-0.087324621239487,1029
TR-unbounded,7,02458450,1.8449705854609069,1.3782896913725513,-0.13341172920381889,1084
TR-unbounded,7,02474560,2.200894989737783,1.7092094044445614,-0.02777710640230661,1074
TR-unbounded,7,03007800,2.0885445403048504,1.6344812878271038,0.00040140229455284677,1078
TR-unbounded,7,03034000,2.1517762126143385,1.705934402223613,-0.15059071492396675,1054
TR-unbounded,7,03036000,1.3667270181861388,0.9939494625235273,-0.11687632515887235,1070
TR-unbounded,7,03047000,1.7583703749980695,1.3016142574488294,0.02445383791000612,1085
TR-unbounded,7,03077500,0.6348343483283023,0.48476099014282226,0.20220743472033206,1010
TR-unbounded,7,03105500,2.093331759120068,1.5850055741633466,-0.3704586498867824,1078
TR-unbounded,7,03106000,2.3048515284435616,1.799006099025933,-0.22781611645006128,1023
TR-unbounded,7,03301900,2.075848039665407,1.5989241087323682,-0.20218393797558065,1055
TR-unbounded,7,03353200,2.3120407073081988,1.8346209268506763,-0.29860531965211234,1066
TR-unbounded,7,03456991,1.864239769876759,1.469927563723528,-0.15060967853609125,1060
TR-unbounded,7,04027000,1.9923388566871236,1.3669907306736369,-0.30595008975167065,1047
TR-unbounded,7,04043238,1.7064925119222891,1.2232662788361839,-0.2839644472569533,1071
TR-unbounded,7,04043244,1.6219089878322694,1.203163999076985,-0.1298876622728273,1071
TR-unbounded,7,04067500,1.7069513250853459,1.1915035679504946,-0.21474149941726306,1028
TR-unbounded,7,04077630,1.8633622110258505,1.329384728548158,0.03523387074408886,1088
TR-unbounded,7,04124200,0.8519455610861572,0.6260482918766103,-0.006683702017720889,1086
TR-unbounded,7,04125460,1.5278092695126593,1.1788898603590552,-0.14908246801683195,1080
TR-unbounded,7,04137005,1.2917552895787126,0.9426963570730492,-0.044265073188666466,1084
TR-unbounded,7,04176500,1.8819593586789383,1.4282939839694428,-0.19333823862464813,1076
TR-unbounded,7,04208000,1.979985264354014,1.5410004637839774,-0.19728596548121127,1008
TR-unbounded,7,05054000,1.5122718736984315,1.0637589765817368,-0.11936373855973224,1058
TR-unbounded,7,05057000,1.988320960515865,1.3771883685439261,-0.09527776961572498,1052
TR-unbounded,7,05289800,1.9327391332865322,1.467985014335024,-0.07544328804327122,832
TR-unbounded,7,05331833,1.7427052957620792,1.3185312437553345,-0.08849952869598413,1022
TR-unbounded,7,05370000,1.2241372529307273,0.8828509917448368,-0.016699685656716482,1084
TR-unbounded,7,05382255,1.4259502986436234,1.1148715705268415,0.04350016769432628,1088
TR-unbounded,7,05382257,1.8775482253673932,1.4037669660651397,-0.2790505473600469,1078
TR-unbounded,7,05406457,1.3059068430401988,1.0177984450798938,-0.023285008262532138,971
TR-unbounded,7,05458300,2.1998413803215997,1.6188741426100248,-0.4634048856863023,1038
TR-unbounded,7,05517000,2.187994273658455,1.7181506067487027,-0.4190284193794736,1088
TR-unbounded,7,06036805,1.4890650201124236,1.199131725288625,-0.022212945925573605,1084
TR-unbounded,7,06036905,1.8409647301558512,1.4853216388646293,-0.09241344034671783,1088
TR-unbounded,7,06036940,2.1161428921140026,1.6285069072224598,0.9988175497529256,1086
TR-unbounded,7,06041000,1.5373837304669773,1.0847527408492612,-0.03870847950774162,1056
TR-unbounded,7,06623800,0.9314114906732904,0.6201476348546158,0.07862563656480663,912
TR-unbounded,7,06894000,2.1320886290301684,1.685417520492395,-0.18731773319172204,1057
TR-unbounded,7,06934500,1.559684356518439,1.2320382772935998,-0.17094707030093384,840
TR-unbounded,7,07106000,1.8506184644934507,1.4432760893256884,-0.20892268359060814,844
TR-unbounded,7,07178200,2.0638191073635173,1.6004190352969578,0.03740894405999355,893
TR-unbounded,7,07194880,1.422454055239369,1.1098199215501843,-0.16047631650868024,505
TR-unbounded,7,07332622,2.430883208786475,1.8614891295743017,0.03795058665586254,848
TR-unbounded,7,08048000,1.974503353316769,1.487862277955973,-0.2752969191578662,799
TR-unbounded,7,08052700,2.7870169096540214,2.0963711722956404,-0.3276268503021286,736
TR-unbounded,7,08065350,2.1024086047017914,1.5631319350999882,-0.21477843994952456,874
TR-unbounded,7,08070200,2.228420864308208,1.6704499835280853,-0.16443270030481325,1027
TR-unbounded,7,08123850,2.495271258427976,1.8838743902712454,0.051052113487606944,735
TR-unbounded,7,09136100,1.4159912710405218,1.1273092159311529,-0.16404046550807022,1080
TR-unbounded,7,09144250,1.3145881950096803,1.0716084478844925,-0.0828062013271874,1086
TR-unbounded,7,09149500,1.2985087773001993,1.0317269212785452,-0.020341108459979294,1088
TR-unbounded,7,09163500,1.3766478915426972,1.095346355033689,-0.1244851087786682,1088
TR-unbounded,7,09180000,1.5973422387520924,1.2715839307066639,-0.16110329588258882,1082
TR-unbounded,7,09261000,1.5621203191795894,1.1892112670265484,0.042172707982810836,1011
TR-unbounded,7,09302000,1.5346369883755193,1.2023322614349143,0.14956204211831373,1060
TR-unbounded,7,09380000,0.7579306916675428,0.5919134041327748,-0.3180402999763095,1063
TR-unbounded,7,10129900,1.3257161382918587,0.9971321335661154,-0.009309050248064738,1067
TR-unbounded,7,10301500,1.9085904957043731,1.5244158809814812,-0.031071858664728527,1060
TR-unbounded,7,10351600,1.6827504924233259,1.3703993001577366,0.17598830012024422,1037
TR-unbounded,7,11262900,1.5736056314307465,1.247650499180724,-0.006207936585042226,643
TR-unbounded,7,11467000,1.2502232648280185,1.0080986225429702,-0.06213732756236022,1088
TR-unbounded,7,11507500,1.7877922903731687,1.3817960616995526,-0.08959969044115175,1088
TR-unbounded,7,12056500,0.7800615039744088,0.6159752305093078,-0.051859988169277636,1057
TR-unbounded,7,12115000,0.7048108136952805,0.5289708044406263,-0.09031731052668135,991
TR-unbounded,7,12117600,0.8416092355636078,0.6651606131564168,-0.1634665666695903,1088
