candidate,reference,horizon,site_id,effect
ThermoRoute,DampedPersistence,1,12115000,0.04157592655427683
ThermoRoute,DampedPersistence,1,12117600,0.01659694802063294
ThermoRoute,DampedPersistence,1,12210700,-0.05867562989323527
ThermoRoute,DampedPersistence,1,12212050,-0.06211177646243904
ThermoRoute,DampedPersistence,1,12213100,-0.12920633429239503
ThermoRoute,DampedPersistence,1,12363000,-0.06862387877051457
ThermoRoute,DampedPersistence,1,12398600,0.021333794320105404
ThermoRoute,DampedPersistence,1,13018350,-0.09385163077724401
ThermoRoute,DampedPersistence,1,13154500,-0.029241523331002384
ThermoRoute,DampedPersistence,1,13317660,-0.041531259468872234
ThermoRoute,DampedPersistence,1,13342500,-0.061057793980705766
ThermoRoute,DampedPersistence,1,14091500,-0.03242855403857864
ThermoRoute,DampedPersistence,1,14150800,-0.14851916745144456
ThermoRoute,DampedPersistence,1,14151000,-0.020064640164743408
ThermoRoute,DampedPersistence,1,14152000,-0.009381152274302307
ThermoRoute,DampedPersistence,1,14153500,0.005261220878466755
ThermoRoute,DampedPersistence,1,14154500,-0.17254288275119545
ThermoRoute,DampedPersistence,1,14159500,0.03651770937148435
ThermoRoute,DampedPersistence,1,14161500,-0.0485529822500369
ThermoRoute,DampedPersistence,1,14179000,-0.055469118300570386
ThermoRoute,DampedPersistence,1,14185000,-0.12417739463414873
ThermoRoute,DampedPersistence,1,14210000,-0.026696317963657623
ThermoRoute,DampedPersistence,1,14211499,-0.13488932486998462
ThermoRoute,DampedPersistence,1,14211500,-0.1738302365225327
ThermoRoute,DampedPersistence,1,14320934,-0.12847691824017637
ThermoRoute,DampedPersistence,1,255534081324000,-0.1792144135068029
ThermoRoute,DampedPersistence,3,01073319,-0.15480777652492628
ThermoRoute,DampedPersistence,3,01104415,-0.08868214975290178
ThermoRoute,DampedPersistence,3,01104455,-0.06645006032811418
ThermoRoute,DampedPersistence,3,01104475,-0.07428171489264024
ThermoRoute,DampedPersistence,3,01129500,-0.1622702475889657
ThermoRoute,DampedPersistence,3,01400500,-0.16702926700558707
ThermoRoute,DampedPersistence,3,01408029,-0.15744803025762355
ThermoRoute,DampedPersistence,3,01425000,0.057392088599903524
ThermoRoute,DampedPersistence,3,01426500,-0.04441468242369906
ThermoRoute,DampedPersistence,3,01427207,-0.17270689110287507
ThermoRoute,DampedPersistence,3,01428500,-0.20751062015015842
ThermoRoute,DampedPersistence,3,01463500,-0.21755046790559507
ThermoRoute,DampedPersistence,3,01480617,-0.13860021515110077
ThermoRoute,DampedPersistence,3,01540500,-0.2117941351778907
ThermoRoute,DampedPersistence,3,01542500,-0.16159539525774091
ThermoRoute,DampedPersistence,3,01549700,-0.21358286180858066
ThermoRoute,DampedPersistence,3,02110701,-0.20891406121685518
ThermoRoute,DampedPersistence,3,02176930,-0.18223007066409558
ThermoRoute,DampedPersistence,3,02266300,-0.13165927318360393
ThermoRoute,DampedPersistence,3,02330450,-0.13709338046964903
ThermoRoute,DampedPersistence,3,02334430,0.06389755532390823
ThermoRoute,DampedPersistence,3,02334885,-0.21536192777492214
ThermoRoute,DampedPersistence,3,02336120,-0.1771720433762647
ThermoRoute,DampedPersistence,3,02336300,-0.17938425124420943
ThermoRoute,DampedPersistence,3,02336728,0.0022042090865592723
ThermoRoute,DampedPersistence,3,02397000,-0.22772655084421833
ThermoRoute,DampedPersistence,3,02455980,-0.13113430132440174
ThermoRoute,DampedPersistence,3,02458450,-0.14291351966728527
ThermoRoute,DampedPersistence,3,02474560,-0.17803375687050593
ThermoRoute,DampedPersistence,3,03007800,-0.19123756308987483
ThermoRoute,DampedPersistence,3,03034000,-0.1878914984972757
ThermoRoute,DampedPersistence,3,03036000,-0.1388520140659235
ThermoRoute,DampedPersistence,3,03047000,-0.26051855535976465
ThermoRoute,DampedPersistence,3,03077500,0.0395148258256629
ThermoRoute,DampedPersistence,3,03105500,-0.21853958862184375
ThermoRoute,DampedPersistence,3,03106000,-0.24337713180647347
ThermoRoute,DampedPersistence,3,03301900,-0.13157530860458322
ThermoRoute,DampedPersistence,3,03353200,-0.1868165540857898
ThermoRoute,DampedPersistence,3,03456991,-0.15793437471128557
ThermoRoute,DampedPersistence,3,04027000,-0.13769359079169097
ThermoRoute,DampedPersistence,3,04043238,-0.06996306983045852
ThermoRoute,DampedPersistence,3,04043244,-0.06270531790122003
ThermoRoute,DampedPersistence,3,04067500,-0.08833838441350395
ThermoRoute,DampedPersistence,3,04077630,-0.12664699604878438
ThermoRoute,DampedPersistence,3,04124200,0.0600757356538652
ThermoRoute,DampedPersistence,3,04125460,-0.11955526852562759
ThermoRoute,DampedPersistence,3,04137005,-0.08374605542655411
ThermoRoute,DampedPersistence,3,04176500,-0.17877568629726714
ThermoRoute,DampedPersistence,3,04208000,-0.19873264251374012
ThermoRoute,DampedPersistence,3,05054000,-0.07063606554375457
ThermoRoute,DampedPersistence,3,05057000,-0.12204571030788869
ThermoRoute,DampedPersistence,3,05289800,-0.07645174031459634
ThermoRoute,DampedPersistence,3,05331833,-0.06827251445860116
ThermoRoute,DampedPersistence,3,05370000,-0.001447677260719149
ThermoRoute,DampedPersistence,3,05382255,-0.040336347608356915
ThermoRoute,DampedPersistence,3,05382257,-0.03844233118064033
ThermoRoute,DampedPersistence,3,05406457,-0.0011102486430349945
ThermoRoute,DampedPersistence,3,05458300,-0.17344537047365005
ThermoRoute,DampedPersistence,3,05517000,-0.17202138115317367
ThermoRoute,DampedPersistence,3,06036805,-0.08260430942243735
ThermoRoute,DampedPersistence,3,06036905,-0.06883502828163923
ThermoRoute,DampedPersistence,3,06036940,-0.042703920406216955
ThermoRoute,DampedPersistence,3,06041000,-0.11409727231580691
ThermoRoute,DampedPersistence,3,06623800,-0.0006389037919277696
ThermoRoute,DampedPersistence,3,06894000,-0.23301632252394788
ThermoRoute,DampedPersistence,3,06934500,-0.14572153363126228
ThermoRoute,DampedPersistence,3,07106000,0.022967400603525645
ThermoRoute,DampedPersistence,3,07178200,-0.12465355453567772
ThermoRoute,DampedPersistence,3,07194880,-0.06802651689995498
ThermoRoute,DampedPersistence,3,07332622,-0.12880606597515065
ThermoRoute,DampedPersistence,3,08048000,-0.09277898680288388
ThermoRoute,DampedPersistence,3,08052700,-0.13538307437924768
ThermoRoute,DampedPersistence,3,08065350,-0.18857432044825928
ThermoRoute,DampedPersistence,3,08070200,-0.17945313534836194
ThermoRoute,DampedPersistence,3,08123850,-0.12306714925367945
ThermoRoute,DampedPersistence,3,09136100,-0.10287479558820412
ThermoRoute,DampedPersistence,3,09144250,-0.10594045999947466
ThermoRoute,DampedPersistence,3,09149500,-0.10017848294260912
ThermoRoute,DampedPersistence,3,09163500,-0.15510327173623994
ThermoRoute,DampedPersistence,3,09180000,-0.1500088912714328
ThermoRoute,DampedPersistence,3,09261000,-0.15026364307157958
ThermoRoute,DampedPersistence,3,09302000,-0.10525399039690897
ThermoRoute,DampedPersistence,3,09380000,-0.03347024373176599
ThermoRoute,DampedPersistence,3,10129900,-0.047489182066338564
ThermoRoute,DampedPersistence,3,10301500,-0.08285736312618153
ThermoRoute,DampedPersistence,3,10351600,-0.18639839267227165
ThermoRoute,DampedPersistence,3,11262900,-0.10028716072270272
ThermoRoute,DampedPersistence,3,11467000,-0.08475492957704878
ThermoRoute,DampedPersistence,3,11507500,-0.15012353160306668
ThermoRoute,DampedPersistence,3,12056500,-0.03364993408920136
ThermoRoute,DampedPersistence,3,12115000,0.04337276840101545
ThermoRoute,DampedPersistence,3,12117600,0.00318738519446804
ThermoRoute,DampedPersistence,3,12210700,-0.047983450561492
ThermoRoute,DampedPersistence,3,12212050,-0.054485873943405316
ThermoRoute,DampedPersistence,3,12213100,-0.09023540561823817
ThermoRoute,DampedPersistence,3,12363000,-0.04062656058761982
ThermoRoute,DampedPersistence,3,12398600,-0.04021243292836629
ThermoRoute,DampedPersistence,3,13018350,-0.07283009760776116
ThermoRoute,DampedPersistence,3,13154500,-0.12153757316901215
ThermoRoute,DampedPersistence,3,13317660,-0.05192162046699911
ThermoRoute,DampedPersistence,3,13342500,-0.03899818244757314
ThermoRoute,DampedPersistence,3,14091500,0.007033544335773412
ThermoRoute,DampedPersistence,3,14150800,-0.11206051689858487
ThermoRoute,DampedPersistence,3,14151000,-0.030617654726479815
ThermoRoute,DampedPersistence,3,14152000,-0.018774805476674872
ThermoRoute,DampedPersistence,3,14153500,-0.06381951875810976
ThermoRoute,DampedPersistence,3,14154500,-0.14662840657702958
ThermoRoute,DampedPersistence,3,14159500,0.008074587117535836
ThermoRoute,DampedPersistence,3,14161500,-0.04221089137889811
ThermoRoute,DampedPersistence,3,14179000,-0.04160298571398824
ThermoRoute,DampedPersistence,3,14185000,-0.09333792010613151
ThermoRoute,DampedPersistence,3,14210000,-0.10914426265170873
ThermoRoute,DampedPersistence,3,14211499,-0.06455463601830669
ThermoRoute,DampedPersistence,3,14211500,-0.09739230096974327
ThermoRoute,DampedPersistence,3,14320934,-0.0790535925827005
ThermoRoute,DampedPersistence,3,255534081324000,-0.1356103273886986
ThermoRoute,DampedPersistence,7,01073319,-0.1092338652586573
ThermoRoute,DampedPersistence,7,01104415,-0.06494213723971565
ThermoRoute,DampedPersistence,7,01104455,-0.05571851051253507
ThermoRoute,DampedPersistence,7,01104475,-0.05414362123469285
ThermoRoute,DampedPersistence,7,01129500,-0.1068896158843402
ThermoRoute,DampedPersistence,7,01400500,-0.06762790549645414
ThermoRoute,DampedPersistence,7,01408029,-0.06730576609647598
ThermoRoute,DampedPersistence,7,01425000,0.06534047777148677
ThermoRoute,DampedPersistence,7,01426500,-0.030518458676937144
ThermoRoute,DampedPersistence,7,01427207,-0.05610598874737582
ThermoRoute,DampedPersistence,7,01428500,-0.11562756815811603
ThermoRoute,DampedPersistence,7,01463500,-0.12792455423462545
ThermoRoute,DampedPersistence,7,01480617,-0.03807068801265312
ThermoRoute,DampedPersistence,7,01540500,-0.14467550936205043
ThermoRoute,DampedPersistence,7,01542500,-0.053810458864746114
ThermoRoute,DampedPersistence,7,01549700,-0.11600964089952948
ThermoRoute,DampedPersistence,7,02110701,-0.08311582052656341
ThermoRoute,DampedPersistence,7,02176930,-0.0654105328020671
ThermoRoute,DampedPersistence,7,02266300,-0.09688604675127532
ThermoRoute,DampedPersistence,7,02330450,-0.050549616351572624
ThermoRoute,DampedPersistence,7,02334430,-0.18108038481051142
ThermoRoute,DampedPersistence,7,02334885,-0.08420820375410543
ThermoRoute,DampedPersistence,7,02336120,-0.05870924473215888
ThermoRoute,DampedPersistence,7,02336300,-0.07082161309463642
ThermoRoute,DampedPersistence,7,02336728,-0.024171176640681136
ThermoRoute,DampedPersistence,7,02397000,-0.12051624058261057
ThermoRoute,DampedPersistence,7,02455980,-0.03291108148349475
ThermoRoute,DampedPersistence,7,02458450,-0.05443690038362292
ThermoRoute,DampedPersistence,7,02474560,-0.10380271866026325
ThermoRoute,DampedPersistence,7,03007800,-0.08738625705062653
ThermoRoute,DampedPersistence,7,03034000,-0.10351194594042346
ThermoRoute,DampedPersistence,7,03036000,-0.12845886215083913
ThermoRoute,DampedPersistence,7,03047000,-0.19300386389819346
ThermoRoute,DampedPersistence,7,03077500,-0.008302743538405877
ThermoRoute,DampedPersistence,7,03105500,-0.0936727419705079
ThermoRoute,DampedPersistence,7,03106000,-0.11536236169196279
ThermoRoute,DampedPersistence,7,03301900,-0.03252305021945556
ThermoRoute,DampedPersistence,7,03353200,-0.07127211702149516
ThermoRoute,DampedPersistence,7,03456991,-0.060687598945343924
ThermoRoute,DampedPersistence,7,04027000,-0.10197475363228037
ThermoRoute,DampedPersistence,7,04043238,-0.048223276593027276
ThermoRoute,DampedPersistence,7,04043244,-0.046715365976603085
ThermoRoute,DampedPersistence,7,04067500,-0.12286459892639412
ThermoRoute,DampedPersistence,7,04077630,-0.0997308123400229
ThermoRoute,DampedPersistence,7,04124200,-0.028706428433582842
ThermoRoute,DampedPersistence,7,04125460,-0.06316018421694025
ThermoRoute,DampedPersistence,7,04137005,-0.10343741056019407
ThermoRoute,DampedPersistence,7,04176500,-0.1367476971781323
ThermoRoute,DampedPersistence,7,04208000,-0.09585284374799397
ThermoRoute,DampedPersistence,7,05054000,-0.09621433207006724
ThermoRoute,DampedPersistence,7,05057000,-0.07377438851006946
ThermoRoute,DampedPersistence,7,05289800,-0.11755649156161296
ThermoRoute,DampedPersistence,7,05331833,-0.04866833623633737
ThermoRoute,DampedPersistence,7,05370000,-0.0558119746483019
ThermoRoute,DampedPersistence,7,05382255,-0.01239048713319324
ThermoRoute,DampedPersistence,7,05382257,-0.030607108002810746
ThermoRoute,DampedPersistence,7,05406457,0.006008668919693871
ThermoRoute,DampedPersistence,7,05458300,-0.16738678914465233
ThermoRoute,DampedPersistence,7,05517000,-0.07934684746586518
ThermoRoute,DampedPersistence,7,06036805,-0.08896239096429048
ThermoRoute,DampedPersistence,7,06036905,-0.0635377184932795
ThermoRoute,DampedPersistence,7,06036940,-0.10132943527133609
ThermoRoute,DampedPersistence,7,06041000,-0.0716898786727731
ThermoRoute,DampedPersistence,7,06623800,0.015045900837121984
ThermoRoute,DampedPersistence,7,06894000,-0.13101526308048994
ThermoRoute,DampedPersistence,7,06934500,-0.1372991574879472
ThermoRoute,DampedPersistence,7,07106000,0.025699163920165358
ThermoRoute,DampedPersistence,7,07178200,-0.07435994840652427
ThermoRoute,DampedPersistence,7,07194880,-0.0069261654891579205
ThermoRoute,DampedPersistence,7,07332622,-0.07591315109062569
ThermoRoute,DampedPersistence,7,08048000,-0.07930684899150964
ThermoRoute,DampedPersistence,7,08052700,-0.04538184596134087
ThermoRoute,DampedPersistence,7,08065350,-0.15625222953165618
ThermoRoute,DampedPersistence,7,08070200,-0.11122235654978851
ThermoRoute,DampedPersistence,7,08123850,-0.022592115721751238
ThermoRoute,DampedPersistence,7,09136100,-0.10609682899498751
ThermoRoute,DampedPersistence,7,09144250,-0.0676626435252976
ThermoRoute,DampedPersistence,7,09149500,-0.04739999588198329
ThermoRoute,DampedPersistence,7,09163500,-0.11822588891159169
ThermoRoute,DampedPersistence,7,09180000,-0.11774961017767138
ThermoRoute,DampedPersistence,7,09261000,-0.10340732858974877
ThermoRoute,DampedPersistence,7,09302000,-0.10548294486674337
ThermoRoute,DampedPersistence,7,09380000,-0.06997779371564183
ThermoRoute,DampedPersistence,7,10129900,-0.035027615215365904
ThermoRoute,DampedPersistence,7,10301500,-0.033495404488460334
ThermoRoute,DampedPersistence,7,10351600,-0.11993838966628467
ThermoRoute,DampedPersistence,7,11262900,-0.060676202057955875
ThermoRoute,DampedPersistence,7,11467000,-0.03776725581051821
ThermoRoute,DampedPersistence,7,11507500,-0.10373721279010661
ThermoRoute,DampedPersistence,7,12056500,-0.01896303252295828
ThermoRoute,DampedPersistence,7,12115000,0.00601778013063492
ThermoRoute,DampedPersistence,7,12117600,-0.02137475993661686
ThermoRoute,DampedPersistence,7,12210700,-0.029452492866701707
ThermoRoute,DampedPersistence,7,12212050,-0.024382643491062783
ThermoRoute,DampedPersistence,7,12213100,-0.040287052089887254
ThermoRoute,DampedPersistence,7,12363000,-0.04073459001650148
ThermoRoute,DampedPersistence,7,12398600,-0.07440856725215017
ThermoRoute,DampedPersistence,7,13018350,-0.032843758255539646
ThermoRoute,DampedPersistence,7,13154500,-0.07648103974954246
ThermoRoute,DampedPersistence,7,13317660,-0.01468361763663839
ThermoRoute,DampedPersistence,7,13342500,-0.013923191402037904
ThermoRoute,DampedPersistence,7,14091500,0.006990047985727665
ThermoRoute,DampedPersistence,7,14150800,-0.10129207634694581
ThermoRoute,DampedPersistence,7,14151000,-0.03416625125600925
ThermoRoute,DampedPersistence,7,14152000,-0.02872928538253683
ThermoRoute,DampedPersistence,7,14153500,-0.0563753317497534
ThermoRoute,DampedPersistence,7,14154500,-0.11921378237078661
ThermoRoute,DampedPersistence,7,14159500,-0.016231318101210035
ThermoRoute,DampedPersistence,7,14161500,-0.057441524738689465
ThermoRoute,DampedPersistence,7,14179000,-0.06104365893934216
ThermoRoute,DampedPersistence,7,14185000,-0.07740070006587896
ThermoRoute,DampedPersistence,7,14210000,-0.07937875117247029
ThermoRoute,DampedPersistence,7,14211499,-0.05651479694525996
ThermoRoute,DampedPersistence,7,14211500,-0.07582060852708472
ThermoRoute,DampedPersistence,7,14320934,-0.07803055201880627
ThermoRoute,DampedPersistence,7,255534081324000,-0.11410091195408745
ThermoRoute,Climatology,1,01073319,-1.2435954814920405
ThermoRoute,Climatology,1,01104415,-0.8025929724872253
ThermoRoute,Climatology,1,01104455,-1.0199494889737613
ThermoRoute,Climatology,1,01104475,-1.1412892354772022
ThermoRoute,Climatology,1,01129500,-1.1451631440483845
ThermoRoute,Climatology,1,01400500,-1.482353057453797
ThermoRoute,Climatology,1,01408029,-1.2369097059642562
ThermoRoute,Climatology,1,01425000,-0.9531195834257081
ThermoRoute,Climatology,1,01426500,-0.8191622829171769
ThermoRoute,Climatology,1,01427207,-1.1972946131556743
ThermoRoute,Climatology,1,01428500,-1.5172074793637944
ThermoRoute,Climatology,1,01463500,-1.4068827388830012
ThermoRoute,Climatology,1,01480617,-1.2000591876256197
ThermoRoute,Climatology,1,01540500,-1.4737315251718885
ThermoRoute,Climatology,1,01542500,-1.4686822717860526
ThermoRoute,Climatology,1,01549700,-1.5825404571374568
ThermoRoute,Climatology,1,02110701,-1.5678675531182966
ThermoRoute,Climatology,1,02176930,-1.3239375536222824
ThermoRoute,Climatology,1,02266300,-1.4078550436489317
ThermoRoute,Climatology,1,02330450,-1.0868398992554722
ThermoRoute,Climatology,1,02334430,-1.4067511953108023
ThermoRoute,Climatology,1,02334885,-1.5095532570713632
ThermoRoute,Climatology,1,02336120,-1.4393386030587474
ThermoRoute,Climatology,1,02336300,-1.4827502330613407
ThermoRoute,Climatology,1,02336728,-2.5906724340047487
ThermoRoute,Climatology,1,02397000,-1.2392844680422583
ThermoRoute,Climatology,1,02455980,-1.0517808646151179
ThermoRoute,Climatology,1,02458450,-1.2418628145533281
ThermoRoute,Climatology,1,02474560,-2.019591867054496
ThermoRoute,Climatology,1,03007800,-1.4946651946804477
ThermoRoute,Climatology,1,03034000,-1.4849030080642143
ThermoRoute,Climatology,1,03036000,-1.1590557024607184
ThermoRoute,Climatology,1,03047000,-1.3292695077146708
ThermoRoute,Climatology,1,03077500,-1.1115148511644977
ThermoRoute,Climatology,1,03105500,-1.6509298801093792
ThermoRoute,Climatology,1,03106000,-1.634620830875717
ThermoRoute,Climatology,1,03301900,-1.3256146404998619
ThermoRoute,Climatology,1,03353200,-1.4877522647379462
ThermoRoute,Climatology,1,03456991,-1.2499669957736441
ThermoRoute,Climatology,1,04027000,-1.47662281312073
ThermoRoute,Climatology,1,04043238,-0.9836076366104678
ThermoRoute,Climatology,1,04043244,-0.8983328911057654
ThermoRoute,Climatology,1,04067500,-1.3287919683343863
ThermoRoute,Climatology,1,04077630,-1.1899438271077944
ThermoRoute,Climatology,1,04124200,-0.7807045498672316
ThermoRoute,Climatology,1,04125460,-1.0515213685444835
ThermoRoute,Climatology,1,04137005,-1.098998424741397
ThermoRoute,Climatology,1,04176500,-1.5184494310173855
ThermoRoute,Climatology,1,04208000,-1.4600567364810655
ThermoRoute,Climatology,1,05054000,-1.6548898550200275
ThermoRoute,Climatology,1,05057000,-1.6103734361183641
ThermoRoute,Climatology,1,05289800,-1.3879603441080552
ThermoRoute,Climatology,1,05331833,-1.021115063343192
ThermoRoute,Climatology,1,05370000,-0.93118217702171
ThermoRoute,Climatology,1,05382255,-0.7733642875391057
ThermoRoute,Climatology,1,05382257,-0.6047077269916226
ThermoRoute,Climatology,1,05406457,-0.5563048623085162
ThermoRoute,Climatology,1,05458300,-1.696976233330274
ThermoRoute,Climatology,1,05517000,-1.6360970875395076
ThermoRoute,Climatology,1,06036805,-0.8534428701806833
ThermoRoute,Climatology,1,06036905,-1.0437312249827553
ThermoRoute,Climatology,1,06036940,-1.1966916554996623
ThermoRoute,Climatology,1,06041000,-1.2505115110758414
ThermoRoute,Climatology,1,06623800,-0.35486649563939265
ThermoRoute,Climatology,1,06894000,-1.6104654913081047
ThermoRoute,Climatology,1,06934500,-1.4352524454651934
ThermoRoute,Climatology,1,07106000,-0.6912610441270501
ThermoRoute,Climatology,1,07178200,-1.7166489019966815
ThermoRoute,Climatology,1,07194880,-0.694598406441116
ThermoRoute,Climatology,1,07332622,-1.5473580790893182
ThermoRoute,Climatology,1,08048000,-1.5513861268038254
ThermoRoute,Climatology,1,08052700,-1.5892499162343037
ThermoRoute,Climatology,1,08065350,-1.8859080263994858
ThermoRoute,Climatology,1,08070200,-1.7980072692212687
ThermoRoute,Climatology,1,08123850,-1.5581868991796863
ThermoRoute,Climatology,1,09136100,-1.24018444029861
ThermoRoute,Climatology,1,09144250,-1.2441828741390295
ThermoRoute,Climatology,1,09149500,-0.7750846008606499
ThermoRoute,Climatology,1,09163500,-1.4016634377160908
ThermoRoute,Climatology,1,09180000,-1.4299666565255085
ThermoRoute,Climatology,1,09261000,-1.1220014961627025
ThermoRoute,Climatology,1,09302000,-1.3992562664282455
ThermoRoute,Climatology,1,09380000,-3.4268250045002384
ThermoRoute,Climatology,1,10129900,-0.9703243749768381
ThermoRoute,Climatology,1,10301500,-1.2499201560693192
ThermoRoute,Climatology,1,10351600,-1.5395439162330191
ThermoRoute,Climatology,1,11262900,-0.9458727562446884
ThermoRoute,Climatology,1,11467000,-1.098867287588754
ThermoRoute,Climatology,1,11507500,-1.541368149194382
ThermoRoute,Climatology,1,12056500,-0.6694276220090805
ThermoRoute,Climatology,1,12115000,-0.5210380275259772
ThermoRoute,Climatology,1,12117600,-0.6503380034175479
ThermoRoute,Climatology,1,12210700,-0.7973485627310003
ThermoRoute,Climatology,1,12212050,-0.9630434742992646
ThermoRoute,Climatology,1,12213100,-1.0790291318638192
ThermoRoute,Climatology,1,12363000,-0.9579339200143611
ThermoRoute,Climatology,1,12398600,-1.4713002883905313
ThermoRoute,Climatology,1,13018350,-0.8519612497852954
ThermoRoute,Climatology,1,13154500,-0.8382258258761077
ThermoRoute,Climatology,1,13317660,-0.9047514555125583
ThermoRoute,Climatology,1,13342500,-0.9428816822818509
ThermoRoute,Climatology,1,14091500,-0.2695669346580435
ThermoRoute,Climatology,1,14150800,-1.378901632857686
ThermoRoute,Climatology,1,14151000,-2.4259514616756577
ThermoRoute,Climatology,1,14152000,-1.1252078753137478
ThermoRoute,Climatology,1,14153500,-2.097640453367783
ThermoRoute,Climatology,1,14154500,-1.7829259504819839
ThermoRoute,Climatology,1,14159500,-0.9389226635205972
ThermoRoute,Climatology,1,14161500,-0.9834081886890613
ThermoRoute,Climatology,1,14179000,-1.027093363569538
ThermoRoute,Climatology,1,14185000,-1.2056165332517956
ThermoRoute,Climatology,1,14210000,-1.2474842824365513
ThermoRoute,Climatology,1,14211499,-1.1539551681273272
ThermoRoute,Climatology,1,14211500,-1.3667478264879112
ThermoRoute,Climatology,1,14320934,-1.4355517247580003
ThermoRoute,Climatology,1,255534081324000,-1.134137045611451
ThermoRoute,Climatology,3,01073319,-0.36129369920074983
ThermoRoute,Climatology,3,01104415,-0.24417032384011672
ThermoRoute,Climatology,3,01104455,-0.48436126465042073
ThermoRoute,Climatology,3,01104475,-0.47599106508258826
ThermoRoute,Climatology,3,01129500,-0.4086548143522759
ThermoRoute,Climatology,3,01400500,-0.49543228194288935
ThermoRoute,Climatology,3,01408029,-0.32810710929947895
ThermoRoute,Climatology,3,01425000,-0.6245040773434403
ThermoRoute,Climatology,3,01426500,-0.41017253571848933
ThermoRoute,Climatology,3,01427207,-0.3933882558258044
ThermoRoute,Climatology,3,01428500,-0.5956343325902764
ThermoRoute,Climatology,3,01463500,-0.6085218135551902
ThermoRoute,Climatology,3,01480617,-0.38584631828066907
ThermoRoute,Climatology,3,01540500,-0.7617872457861026
ThermoRoute,Climatology,3,01542500,-0.5268538235913818
ThermoRoute,Climatology,3,01549700,-0.6133254119743186
ThermoRoute,Climatology,3,02110701,-0.5409695661611222
ThermoRoute,Climatology,3,02176930,-0.5238609679397317
ThermoRoute,Climatology,3,02266300,-0.5727511470812205
ThermoRoute,Climatology,3,02330450,-0.3871419266044085
ThermoRoute,Climatology,3,02334430,-1.3080656248866263
ThermoRoute,Climatology,3,02334885,-0.5369055147512796
ThermoRoute,Climatology,3,02336120,-0.47614279558092654
ThermoRoute,Climatology,3,02336300,-0.4862795928241004
ThermoRoute,Climatology,3,02336728,-1.7243917823717356
ThermoRoute,Climatology,3,02397000,-0.5835531578834523
ThermoRoute,Climatology,3,02455980,-0.3429989316786617
ThermoRoute,Climatology,3,02458450,-0.49038014269741703
ThermoRoute,Climatology,3,02474560,-1.0742570933009379
ThermoRoute,Climatology,3,03007800,-0.5331192675425518
ThermoRoute,Climatology,3,03034000,-0.484511234617387
ThermoRoute,Climatology,3,03036000,-0.7662553498390858
ThermoRoute,Climatology,3,03047000,-0.7358825754200125
ThermoRoute,Climatology,3,03077500,-0.9349114075013165
ThermoRoute,Climatology,3,03105500,-0.7068338405062198
ThermoRoute,Climatology,3,03106000,-0.516892098638674
ThermoRoute,Climatology,3,03301900,-0.4754078138690372
ThermoRoute,Climatology,3,03353200,-0.416033772588402
ThermoRoute,Climatology,3,03456991,-0.4878889984100221
ThermoRoute,Climatology,3,04027000,-0.5369992516292275
ThermoRoute,Climatology,3,04043238,-0.3284043378565902
ThermoRoute,Climatology,3,04043244,-0.2905493794092313
ThermoRoute,Climatology,3,04067500,-0.5852738817757084
ThermoRoute,Climatology,3,04077630,-0.3624237280648763
ThermoRoute,Climatology,3,04124200,-0.5797079333692643
ThermoRoute,Climatology,3,04125460,-0.3300629538369957
ThermoRoute,Climatology,3,04137005,-0.6980346178037306
ThermoRoute,Climatology,3,04176500,-0.7154441269849063
ThermoRoute,Climatology,3,04208000,-0.4952575987417147
ThermoRoute,Climatology,3,05054000,-1.1279883707472589
ThermoRoute,Climatology,3,05057000,-0.7162923482391459
ThermoRoute,Climatology,3,05289800,-0.6074749724748267
ThermoRoute,Climatology,3,05331833,-0.3662367041475423
ThermoRoute,Climatology,3,05370000,-0.48251710698375627
ThermoRoute,Climatology,3,05382255,-0.2819164856521512
ThermoRoute,Climatology,3,05382257,-0.15631128533922922
ThermoRoute,Climatology,3,05406457,-0.1917227551673688
ThermoRoute,Climatology,3,05458300,-0.6431892864842033
ThermoRoute,Climatology,3,05517000,-0.6030834110747576
ThermoRoute,Climatology,3,06036805,-0.3480243235030871
ThermoRoute,Climatology,3,06036905,-0.3552323195827123
ThermoRoute,Climatology,3,06036940,-0.5502917220936949
ThermoRoute,Climatology,3,06041000,-0.6458765642588697
ThermoRoute,Climatology,3,06623800,-0.11356055989370983
ThermoRoute,Climatology,3,06894000,-0.6381794175650699
ThermoRoute,Climatology,3,06934500,-0.8316708091287375
ThermoRoute,Climatology,3,07106000,-0.06947643130273606
ThermoRoute,Climatology,3,07178200,-0.8618383652387152
ThermoRoute,Climatology,3,07194880,-0.25210456466064146
ThermoRoute,Climatology,3,07332622,-0.5530724796963851
ThermoRoute,Climatology,3,08048000,-0.7236118152266451
ThermoRoute,Climatology,3,08052700,-0.43552185765810103
ThermoRoute,Climatology,3,08065350,-1.0202713926550795
ThermoRoute,Climatology,3,08070200,-0.8481978455357875
ThermoRoute,Climatology,3,08123850,-0.44271249943927904
ThermoRoute,Climatology,3,09136100,-0.7823334140609581
ThermoRoute,Climatology,3,09144250,-0.741897335932304
ThermoRoute,Climatology,3,09149500,-0.3264339020832132
ThermoRoute,Climatology,3,09163500,-0.8124893089514975
ThermoRoute,Climatology,3,09180000,-0.8009725609500598
ThermoRoute,Climatology,3,09261000,-0.45382280390557406
ThermoRoute,Climatology,3,09302000,-0.8063796531598966
